sweep	g_CM
11638	3.22913634E+004
11639	3.25085103E+004
11640	3.25044987E+004
11641	3.25705928E+004
11642	3.24557684E+004
11643	3.23718158E+004
11644	3.21501953E+004
11645	3.21371765E+004
11646	3.20303806E+004
11647	3.22679958E+004
11648	3.31583345E+004
11649	3.32259388E+004
11650	3.36363826E+004
11651	3.34701384E+004
11652	3.35109165E+004
11653	3.27617063E+004
11654	3.26082622E+004
11655	3.28968163E+004
11656	3.25609787E+004
11657	3.28954524E+004
11658	3.34055102E+004
11659	3.27469147E+004
11660	3.29684528E+004
11661	3.25984352E+004
11662	3.28641962E+004
11663	3.29620681E+004
11664	3.23601243E+004
11665	3.13513662E+004
11666	3.21783623E+004
11667	3.16711108E+004
11668	3.18413898E+004
11669	3.17778609E+004
11670	3.19032449E+004
11671	3.20766965E+004
11672	3.14696565E+004
11673	3.19228595E+004
11674	3.15170232E+004
11675	3.17564408E+004
11676	3.13777995E+004
11677	3.09503598E+004
11678	3.12154533E+004
11679	3.14545016E+004
11680	3.09078709E+004
11681	3.06980346E+004
11682	3.03216129E+004
11683	3.04038839E+004
11684	3.08309878E+004
11685	3.05078368E+004
11686	3.11314032E+004
11687	3.12546856E+004
11688	3.17534148E+004
11689	3.20505627E+004
11690	3.20475090E+004
11691	3.16345241E+004
11692	3.18317225E+004
11693	3.14139641E+004
11694	3.13251257E+004
11695	3.19912811E+004
11696	3.19153694E+004
11697	3.25916263E+004
11698	3.30221130E+004
11699	3.36908959E+004
11700	3.35699021E+004
11701	3.34319755E+004
11702	3.31954791E+004
11703	3.31066580E+004
11704	3.33823796E+004
11705	3.30597218E+004
11706	3.32729055E+004
11707	3.37325308E+004
11708	3.37079028E+004
11709	3.29988074E+004
11710	3.22515279E+004
11711	3.21848126E+004
11712	3.25850082E+004
11713	3.26544997E+004
11714	3.22085540E+004
11715	3.23671891E+004
11716	3.22478757E+004
11717	3.29116982E+004
11718	3.23762907E+004
11719	3.18351806E+004
11720	3.21525808E+004
11721	3.11126212E+004
11722	3.08667516E+004
11723	3.11406070E+004
11724	3.21701831E+004
11725	3.19060953E+004
11726	3.16704608E+004
11727	3.17797381E+004
11728	3.10052459E+004
11729	3.09449554E+004
11730	3.15158795E+004
11731	3.10433307E+004
11732	3.08589857E+004
11733	3.08756918E+004
11734	3.14942852E+004
11735	3.11987668E+004
11736	3.11155222E+004
11737	3.00664840E+004
11738	3.03303343E+004
11739	3.04246659E+004
11740	3.03366148E+004
11741	3.06780786E+004
11742	3.10099166E+004
11743	3.12931372E+004
11744	3.08756514E+004
11745	3.05459203E+004
11746	3.05299705E+004
11747	3.06860709E+004
11748	3.08775902E+004
11749	3.06615695E+004
11750	3.10179788E+004
11751	3.22306806E+004
11752	3.16472401E+004
11753	3.16604666E+004
11754	3.14331304E+004
11755	3.13482687E+004
11756	3.23259363E+004
11757	3.24512706E+004
11758	3.22657078E+004
11759	3.22598410E+004
11760	3.14797092E+004
11761	3.04143301E+004
11762	3.02573205E+004
11763	3.12044611E+004
11764	3.04082733E+004
11765	3.01655217E+004
11766	3.01417291E+004
11767	3.06447780E+004
11768	3.12578671E+004
11769	3.14364185E+004
11770	3.07502537E+004
11771	3.08625587E+004
11772	3.09043431E+004
11773	3.11779480E+004
11774	3.15419961E+004
11775	3.23751356E+004
11776	3.23034257E+004
11777	3.20496437E+004
11778	3.18154741E+004
11779	3.18314648E+004
11780	3.17984198E+004
11781	3.19712709E+004
11782	3.20049875E+004
11783	3.25056010E+004
11784	3.24788197E+004
11785	3.28264774E+004
11786	3.27029042E+004
11787	3.22771353E+004
11788	3.18352364E+004
11789	3.18053764E+004
11790	3.17070748E+004
11791	3.17131760E+004
11792	3.12759089E+004
11793	3.13617283E+004
11794	3.25142334E+004
11795	3.23090596E+004
11796	3.18028578E+004
11797	3.22163241E+004
11798	3.20536406E+004
11799	3.20581090E+004
11800	3.12778245E+004
11801	3.12220459E+004
11802	3.12153430E+004
11803	3.14129804E+004
11804	3.13893793E+004
11805	3.17262693E+004
11806	3.17031578E+004
11807	3.20861045E+004
11808	3.30323994E+004
11809	3.28492538E+004
11810	3.29534568E+004
11811	3.24648031E+004
11812	3.28145282E+004
11813	3.31563405E+004
11814	3.29398620E+004
11815	3.31961350E+004
11816	3.25825963E+004
11817	3.36138321E+004
11818	3.21375628E+004
11819	3.21361776E+004
11820	3.26845378E+004
11821	3.24899010E+004
11822	3.27675574E+004
11823	3.37630604E+004
11824	3.39290503E+004
11825	3.35079065E+004
11826	3.41505982E+004
11827	3.41896752E+004
11828	3.30163312E+004
11829	3.22095311E+004
11830	3.23185568E+004
11831	3.21701109E+004
11832	3.29502891E+004
11833	3.28795275E+004
11834	3.26233100E+004
11835	3.22250401E+004
11836	3.19017577E+004
11837	3.19185310E+004
11838	3.25220480E+004
11839	3.24834750E+004
11840	3.26729209E+004
11841	3.30436361E+004
11842	3.39900605E+004
11843	3.41961756E+004
11844	3.40404756E+004
11845	3.29432942E+004
11846	3.33940075E+004
11847	3.36280857E+004
11848	3.33321466E+004
11849	3.32800883E+004
11850	3.37026121E+004
11851	3.36379578E+004
11852	3.25240850E+004
11853	3.25154757E+004
11854	3.25491775E+004
11855	3.24298412E+004
11856	3.25584748E+004
11857	3.21597939E+004
11858	3.21032081E+004
11859	3.20317905E+004
11860	3.18779656E+004
11861	3.16354410E+004
11862	3.21216293E+004
11863	3.17275246E+004
11864	3.22333732E+004
11865	3.15928264E+004
11866	3.16550223E+004
11867	3.13307942E+004
11868	3.20378309E+004
11869	3.12784620E+004
11870	3.21023234E+004
11871	3.26829230E+004
11872	3.29289092E+004
11873	3.25064586E+004
11874	3.40330966E+004
11875	3.45478592E+004
11876	3.42066237E+004
11877	3.40838795E+004
11878	3.37310200E+004
11879	3.37977901E+004
11880	3.41709041E+004
11881	3.40392392E+004
11882	3.37196607E+004
11883	3.33908174E+004
11884	3.34553266E+004
11885	3.28092234E+004
11886	3.32653983E+004
11887	3.33323141E+004
11888	3.32701833E+004
11889	3.29510353E+004
11890	3.24310306E+004
11891	3.24097608E+004
11892	3.26229442E+004
11893	3.23786245E+004
11894	3.27800325E+004
11895	3.29408032E+004
11896	3.28120104E+004
11897	3.26511165E+004
11898	3.23331716E+004
11899	3.23700371E+004
11900	3.25895612E+004
11901	3.24687314E+004
11902	3.24117108E+004
11903	3.23402727E+004
11904	3.24255345E+004
11905	3.22307865E+004
11906	3.26066493E+004
11907	3.23876146E+004
11908	3.25870583E+004
11909	3.17133947E+004
11910	3.16625189E+004
11911	3.22500428E+004
11912	3.29126013E+004
11913	3.29393183E+004
11914	3.30638006E+004
11915	3.26382749E+004
11916	3.26253620E+004
11917	3.22770058E+004
11918	3.25176825E+004
11919	3.19184222E+004
11920	3.18975978E+004
11921	3.15901222E+004
11922	3.22266233E+004
11923	3.14218520E+004
11924	3.17902511E+004
11925	3.13472597E+004
11926	3.14259581E+004
11927	3.19858965E+004
11928	3.15692271E+004
11929	3.16063357E+004
11930	3.16300505E+004
11931	3.10327853E+004
11932	3.24304009E+004
11933	3.23631133E+004
11934	3.28466777E+004
11935	3.12741987E+004
11936	3.17598445E+004
11937	3.20539762E+004
11938	3.21970635E+004
11939	3.24155507E+004
11940	3.23169304E+004
11941	3.12293439E+004
11942	3.16214121E+004
11943	3.17041598E+004
11944	3.23798706E+004
11945	3.23028701E+004
11946	3.25731513E+004
11947	3.23578826E+004
11948	3.24195241E+004
11949	3.32404123E+004
11950	3.34236919E+004
11951	3.28207803E+004
11952	3.20911624E+004
11953	3.22874736E+004
11954	3.26365937E+004
11955	3.29673272E+004
11956	3.24198907E+004
11957	3.26664287E+004
11958	3.30703434E+004
11959	3.31193152E+004
11960	3.29856489E+004
11961	3.27843903E+004
11962	3.31182713E+004
11963	3.20069119E+004
11964	3.23775029E+004
11965	3.21220782E+004
11966	3.25497326E+004
11967	3.25610565E+004
11968	3.31023420E+004
11969	3.26713075E+004
11970	3.30613963E+004
11971	3.25492573E+004
11972	3.24207826E+004
11973	3.24480700E+004
11974	3.26049108E+004
11975	3.29819190E+004
11976	3.27546936E+004
11977	3.34218519E+004
11978	3.31899792E+004
11979	3.34149941E+004
11980	3.36195548E+004
11981	3.33820627E+004
11982	3.36453318E+004
11983	3.37132202E+004
11984	3.36827961E+004
11985	3.47364895E+004
11986	3.50510293E+004
11987	3.49546050E+004
11988	3.44350016E+004
11989	3.42272511E+004
11990	3.40465860E+004
11991	3.43477880E+004
11992	3.41751013E+004
11993	3.35116461E+004
11994	3.42516516E+004
11995	3.37965436E+004
11996	3.28674377E+004
11997	3.32829752E+004
11998	3.37329184E+004
11999	3.32197537E+004
12000	3.33882310E+004
12001	3.36007096E+004
12002	3.38676607E+004
12003	3.34330699E+004
12004	3.29808455E+004
12005	3.27103470E+004
12006	3.26837378E+004
12007	3.27632700E+004
12008	3.25372736E+004
12009	3.30231470E+004
12010	3.30018590E+004
12011	3.36352673E+004
12012	3.39043518E+004
12013	3.34443604E+004
12014	3.35588119E+004
12015	3.28870230E+004
12016	3.27557785E+004
12017	3.29831342E+004
12018	3.42555501E+004
12019	3.38158357E+004
12020	3.41761688E+004
12021	3.38095654E+004
12022	3.38208036E+004
12023	3.41030761E+004
12024	3.39702982E+004
12025	3.45567246E+004
12026	3.46424148E+004
12027	3.45512536E+004
12028	3.40522952E+004
12029	3.39024975E+004
12030	3.35129775E+004
12031	3.42420096E+004
12032	3.42420207E+004
12033	3.39223058E+004
12034	3.35268512E+004
12035	3.34701847E+004
12036	3.33192013E+004
12037	3.38689889E+004
12038	3.37861419E+004
12039	3.39270105E+004
12040	3.38900668E+004
12041	3.34740781E+004
12042	3.34099522E+004
12043	3.39082940E+004
12044	3.39657680E+004
12045	3.42227855E+004
12046	3.40836929E+004
12047	3.25746497E+004
12048	3.36008202E+004
12049	3.30378471E+004
12050	3.31877323E+004
12051	3.25679137E+004
12052	3.37192851E+004
12053	3.41245995E+004
12054	3.41190597E+004
12055	3.45790604E+004
12056	3.47597743E+004
12057	3.41968689E+004
12058	3.41742311E+004
12059	3.40718587E+004
12060	3.34773864E+004
12061	3.37302217E+004
12062	3.48703271E+004
12063	3.47640004E+004
12064	3.45677887E+004
12065	3.43960145E+004
12066	3.38908016E+004
12067	3.34749306E+004
12068	3.44442118E+004
12069	3.41635649E+004
12070	3.42817086E+004
12071	3.43365156E+004
12072	3.45982563E+004
12073	3.46217645E+004
12074	3.43321875E+004
12075	3.42405179E+004
12076	3.33786955E+004
12077	3.37302477E+004
12078	3.36095639E+004
12079	3.37826843E+004
12080	3.38280883E+004
12081	3.38549746E+004
12082	3.41843564E+004
12083	3.41821449E+004
12084	3.37401131E+004
12085	3.33655800E+004
12086	3.34133266E+004
12087	3.39195220E+004
12088	3.38185570E+004
12089	3.34062421E+004
12090	3.44996808E+004
12091	3.33946694E+004
12092	3.25942294E+004
12093	3.31396089E+004
12094	3.29788597E+004
12095	3.28482314E+004
12096	3.29055715E+004
12097	3.26901557E+004
12098	3.26825008E+004
12099	3.24480553E+004
12100	3.22259196E+004
12101	3.24148137E+004
12102	3.24926915E+004
12103	3.23744603E+004
12104	3.22519740E+004
12105	3.21116515E+004
12106	3.23518275E+004
12107	3.32004280E+004
12108	3.34068000E+004
12109	3.30597852E+004
12110	3.40168222E+004
12111	3.40440776E+004
12112	3.43768350E+004
12113	3.36703103E+004
12114	3.33376457E+004
12115	3.34017642E+004
12116	3.43712304E+004
12117	3.43166883E+004
12118	3.44137569E+004
12119	3.45699990E+004
12120	3.41652950E+004
12121	3.35630391E+004
12122	3.34101804E+004
12123	3.34636085E+004
12124	3.30771479E+004
12125	3.31817672E+004
12126	3.33274776E+004
12127	3.34664529E+004
12128	3.33885850E+004
12129	3.30127455E+004
12130	3.29029206E+004
12131	3.25195510E+004
12132	3.19921031E+004
12133	3.19601395E+004
12134	3.19398577E+004
12135	3.25995595E+004
12136	3.21855789E+004
12137	3.20882309E+004
12138	3.19189796E+004
12139	3.21856674E+004
12140	3.27752751E+004
12141	3.22375926E+004
12142	3.20525908E+004
12143	3.20906936E+004
12144	3.22219488E+004
12145	3.21140980E+004
12146	3.20602151E+004
12147	3.19400609E+004
12148	3.16518363E+004
12149	3.27418942E+004
12150	3.27756396E+004
12151	3.38995393E+004
12152	3.39697722E+004
12153	3.38993123E+004
12154	3.34133176E+004
12155	3.31860307E+004
12156	3.30130306E+004
12157	3.28829665E+004
12158	3.35848084E+004
12159	3.31845813E+004
12160	3.36652931E+004
12161	3.42309749E+004
12162	3.31906854E+004
12163	3.32568420E+004
12164	3.34402687E+004
12165	3.29701228E+004
12166	3.33092513E+004
12167	3.44646605E+004
12168	3.46647670E+004
12169	3.43771206E+004
12170	3.45627399E+004
12171	3.37996842E+004
12172	3.40927674E+004
12173	3.41064722E+004
12174	3.37478639E+004
12175	3.31245520E+004
12176	3.27617596E+004
12177	3.27267466E+004
12178	3.24868055E+004
12179	3.20545338E+004
12180	3.19500499E+004
12181	3.20851289E+004
12182	3.19919012E+004
12183	3.23599568E+004
12184	3.25202837E+004
12185	3.19764718E+004
12186	3.27179684E+004
12187	3.33040937E+004
12188	3.26919053E+004
12189	3.27633071E+004
12190	3.32607131E+004
12191	3.36194890E+004
12192	3.29757635E+004
12193	3.25019773E+004
12194	3.25193207E+004
12195	3.29469558E+004
12196	3.27189644E+004
12197	3.33177534E+004
12198	3.33018882E+004
12199	3.33036122E+004
12200	3.29962692E+004
12201	3.29593405E+004
12202	3.28903293E+004
12203	3.26693717E+004
12204	3.25728773E+004
12205	3.27008452E+004
12206	3.35588363E+004
12207	3.29908191E+004
12208	3.35206122E+004
12209	3.39030546E+004
12210	3.41386169E+004
12211	3.42888019E+004
12212	3.44199691E+004
12213	3.26298423E+004
12214	3.27197657E+004
12215	3.30729918E+004
12216	3.27350103E+004
12217	3.31588844E+004
12218	3.28755229E+004
12219	3.29070726E+004
12220	3.10870075E+004
12221	3.15755121E+004
12222	3.16449540E+004
12223	3.16190060E+004
12224	3.14453734E+004
12225	3.13079158E+004
12226	3.16210798E+004
12227	3.14476559E+004
12228	3.17061737E+004
12229	3.25883432E+004
12230	3.24890639E+004
12231	3.28273135E+004
12232	3.26740937E+004
12233	3.24878259E+004
12234	3.24694499E+004
12235	3.22890971E+004
12236	3.23469332E+004
12237	3.25167855E+004
12238	3.20851340E+004
12239	3.15130939E+004
12240	3.17812565E+004
12241	3.21419363E+004
12242	3.21532468E+004
12243	3.29486240E+004
12244	3.22237618E+004
12245	3.24355277E+004
12246	3.23214674E+004
12247	3.21127303E+004
12248	3.26465539E+004
12249	3.29201576E+004
12250	3.30969101E+004
12251	3.30738570E+004
12252	3.27815750E+004
12253	3.30495501E+004
12254	3.28354990E+004
12255	3.34716912E+004
12256	3.38871299E+004
12257	3.33215060E+004
12258	3.35881999E+004
12259	3.35946145E+004
12260	3.27699105E+004
12261	3.32432410E+004
12262	3.38051357E+004
12263	3.32899792E+004
12264	3.30445226E+004
12265	3.28622882E+004
12266	3.36912513E+004
12267	3.36623666E+004
12268	3.25152520E+004
12269	3.20362401E+004
12270	3.21050114E+004
12271	3.17206690E+004
12272	3.12616780E+004
12273	3.12270892E+004
12274	3.12421786E+004
12275	3.16997261E+004
12276	3.19325494E+004
12277	3.19861971E+004
12278	3.17739464E+004
12279	3.17718483E+004
12280	3.22767711E+004
12281	3.28942020E+004
12282	3.25299335E+004
12283	3.34833562E+004
12284	3.31986455E+004
12285	3.32316032E+004
12286	3.22757838E+004
12287	3.16098062E+004
12288	3.24591364E+004
12289	3.33279201E+004
12290	3.31296479E+004
12291	3.25954543E+004
12292	3.23185235E+004
12293	3.35198110E+004
12294	3.30842366E+004
12295	3.25953048E+004
12296	3.30748917E+004
12297	3.28264315E+004
12298	3.33008681E+004
12299	3.27244391E+004
12300	3.27836509E+004
12301	3.43044632E+004
12302	3.36163310E+004
12303	3.37051350E+004
12304	3.31485946E+004
12305	3.29540907E+004
12306	3.25895763E+004
12307	3.21369074E+004
12308	3.25777227E+004
12309	3.27372363E+004
12310	3.21299678E+004
12311	3.18533320E+004
12312	3.26237804E+004
12313	3.28873113E+004
12314	3.28433413E+004
12315	3.29605653E+004
12316	3.30966308E+004
12317	3.24935385E+004
12318	3.24341715E+004
12319	3.24152018E+004
12320	3.20947532E+004
12321	3.26698787E+004
12322	3.28176001E+004
12323	3.31480059E+004
12324	3.31272752E+004
12325	3.38156827E+004
12326	3.37629868E+004
12327	3.33993182E+004
12328	3.32734742E+004
12329	3.33290390E+004
12330	3.36188428E+004
12331	3.37402536E+004
12332	3.35764186E+004
12333	3.29295621E+004
12334	3.36572001E+004
12335	3.32414496E+004
12336	3.36592170E+004
12337	3.32675947E+004
12338	3.33932954E+004
12339	3.33650030E+004
12340	3.19379835E+004
12341	3.13740621E+004
12342	3.12411648E+004
12343	3.16823952E+004
12344	3.15355201E+004
12345	3.15195924E+004
12346	3.22984488E+004
12347	3.21952167E+004
12348	3.34393038E+004
12349	3.29785009E+004
12350	3.26078488E+004
12351	3.25142225E+004
12352	3.26065482E+004
12353	3.30673271E+004
12354	3.24702735E+004
12355	3.25148919E+004
12356	3.25212377E+004
12357	3.30118320E+004
12358	3.22901741E+004
12359	3.27705800E+004
12360	3.28937811E+004
12361	3.35564249E+004
12362	3.29844110E+004
12363	3.23690645E+004
12364	3.29201839E+004
12365	3.26806534E+004
12366	3.18332011E+004
12367	3.17474244E+004
12368	3.17734754E+004
12369	3.13817133E+004
12370	3.15592068E+004
12371	3.16555457E+004
12372	3.13592671E+004
12373	3.21993662E+004
12374	3.22097249E+004
12375	3.22738348E+004
12376	3.18476794E+004
12377	3.10836167E+004
12378	3.08345812E+004
12379	3.06245944E+004
12380	3.11128813E+004
12381	3.15018502E+004
12382	3.19880195E+004
12383	3.22622411E+004
12384	3.20901952E+004
12385	3.20603437E+004
12386	3.19646810E+004
12387	3.22689826E+004
12388	3.14180750E+004
12389	3.13998126E+004
12390	3.18080456E+004
12391	3.21173684E+004
12392	3.17401825E+004
12393	3.22005579E+004
12394	3.26163621E+004
12395	3.17152548E+004
12396	3.25486310E+004
12397	3.25408243E+004
12398	3.25053943E+004
12399	3.19811784E+004
12400	3.14825530E+004
12401	3.14310683E+004
12402	3.15854349E+004
12403	3.20213668E+004
12404	3.29715247E+004
12405	3.30060910E+004
12406	3.33808581E+004
12407	3.33223881E+004
12408	3.36590965E+004
12409	3.38003882E+004
12410	3.36496296E+004
12411	3.36033113E+004
12412	3.29765986E+004
12413	3.32072773E+004
12414	3.29773924E+004
12415	3.30646279E+004
12416	3.32124584E+004
12417	3.25313726E+004
12418	3.27586917E+004
12419	3.24526554E+004
12420	3.23075294E+004
12421	3.25276747E+004
12422	3.22329579E+004
12423	3.21830205E+004
12424	3.23883477E+004
12425	3.20437995E+004
12426	3.23815327E+004
12427	3.24632614E+004
12428	3.28752508E+004
12429	3.27120855E+004
12430	3.23840618E+004
12431	3.25423977E+004
12432	3.24331628E+004
12433	3.17007250E+004
12434	3.22246219E+004
12435	3.26508176E+004
12436	3.26437100E+004
12437	3.29390312E+004
12438	3.30073089E+004
12439	3.24046696E+004
12440	3.27878771E+004
12441	3.27564063E+004
12442	3.29170987E+004
12443	3.20647698E+004
12444	3.27139622E+004
12445	3.29151983E+004
12446	3.29069197E+004
12447	3.27765244E+004
12448	3.29269134E+004
12449	3.29655709E+004
12450	3.31946847E+004
12451	3.27390732E+004
12452	3.34569639E+004
12453	3.31063225E+004
12454	3.30882119E+004
12455	3.31732733E+004
12456	3.30885856E+004
12457	3.32476939E+004
12458	3.39766588E+004
12459	3.42018802E+004
12460	3.38947692E+004
12461	3.32096446E+004
12462	3.31804353E+004
12463	3.32784929E+004
12464	3.34808699E+004
12465	3.34515198E+004
12466	3.34157429E+004
12467	3.29284462E+004
12468	3.25095793E+004
12469	3.24546708E+004
12470	3.35105522E+004
12471	3.29738683E+004
12472	3.28956071E+004
12473	3.24636057E+004
12474	3.26749088E+004
12475	3.28280320E+004
12476	3.27123645E+004
12477	3.31511236E+004
12478	3.25641636E+004
12479	3.23598199E+004
12480	3.31093672E+004
12481	3.34942663E+004
12482	3.34240781E+004
12483	3.31238600E+004
12484	3.25530691E+004
12485	3.29329275E+004
12486	3.24840565E+004
12487	3.27963651E+004
12488	3.25451865E+004
12489	3.18779568E+004
12490	3.18122719E+004
12491	3.15315665E+004
12492	3.10501084E+004
12493	3.15573498E+004
12494	3.23710153E+004
12495	3.15825181E+004
12496	3.23558408E+004
12497	3.21843774E+004
12498	3.21060885E+004
12499	3.21361692E+004
12500	3.24958388E+004
12501	3.24714482E+004
12502	3.29755065E+004
12503	3.29470245E+004
12504	3.25707950E+004
12505	3.27621490E+004
12506	3.26446390E+004
12507	3.29612300E+004
12508	3.35969832E+004
12509	3.38215709E+004
12510	3.35729816E+004
12511	3.31151528E+004
12512	3.33684714E+004
12513	3.30039684E+004
12514	3.21922275E+004
12515	3.29107273E+004
12516	3.28352875E+004
12517	3.30893412E+004
12518	3.31034129E+004
12519	3.28916232E+004
12520	3.30236802E+004
12521	3.29674646E+004
12522	3.38832952E+004
12523	3.26705232E+004
12524	3.33345747E+004
12525	3.26603361E+004
12526	3.32825199E+004
12527	3.32083163E+004
12528	3.34024534E+004
12529	3.29893139E+004
12530	3.26929525E+004
12531	3.28377266E+004
12532	3.25306130E+004
12533	3.39435745E+004
12534	3.37489621E+004
12535	3.39680682E+004
12536	3.42010841E+004
12537	3.40465519E+004
12538	3.35863655E+004
12539	3.35184691E+004
12540	3.31267831E+004
12541	3.27762571E+004
12542	3.27445443E+004
12543	3.27397617E+004
12544	3.30544605E+004
12545	3.31902168E+004
12546	3.33719947E+004
12547	3.20945511E+004
12548	3.20784743E+004
12549	3.22368005E+004
12550	3.14936180E+004
12551	3.17647646E+004
12552	3.20366991E+004
12553	3.15746523E+004
12554	3.17180563E+004
12555	3.16834580E+004
12556	3.14380045E+004
12557	3.16283235E+004
12558	3.12270798E+004
12559	3.16370429E+004
12560	3.17359384E+004
12561	3.16490711E+004
12562	3.15664360E+004
12563	3.10344496E+004
12564	3.16606219E+004
12565	3.23973540E+004
12566	3.13282374E+004
12567	3.25986549E+004
12568	3.23053093E+004
12569	3.20691295E+004
12570	3.22527127E+004
12571	3.26009616E+004
12572	3.24653171E+004
12573	3.15170760E+004
12574	3.18543798E+004
12575	3.23416568E+004
12576	3.19038282E+004
12577	3.21338238E+004
12578	3.25440070E+004
12579	3.18788942E+004
12580	3.16915307E+004
12581	3.24507166E+004
12582	3.24307632E+004
12583	3.27073909E+004
12584	3.32569904E+004
12585	3.23263374E+004
12586	3.20976063E+004
12587	3.22989908E+004
12588	3.19970367E+004
12589	3.18785084E+004
12590	3.27034861E+004
12591	3.18351832E+004
12592	3.19086005E+004
12593	3.21651573E+004
12594	3.23164538E+004
12595	3.21902047E+004
12596	3.21286963E+004
12597	3.20191571E+004
12598	3.23117805E+004
12599	3.21188379E+004
12600	3.20526476E+004
12601	3.18801314E+004
12602	3.09793080E+004
12603	3.14367143E+004
12604	3.13335313E+004
12605	3.10035572E+004
12606	3.16174435E+004
12607	3.15695793E+004
12608	3.17305673E+004
12609	3.11747553E+004
12610	3.13228395E+004
12611	3.10751831E+004
12612	3.13509432E+004
12613	3.09420638E+004
12614	3.09777469E+004
12615	3.11787692E+004
12616	3.09801981E+004
12617	3.10361526E+004
12618	3.19307210E+004
12619	3.17388257E+004
12620	3.16411478E+004
12621	3.15057086E+004
12622	3.13061359E+004
12623	3.18615214E+004
12624	3.15807982E+004
12625	3.15931454E+004
12626	3.19419369E+004
12627	3.28535811E+004
12628	3.19864925E+004
12629	3.15226371E+004
12630	3.23776937E+004
12631	3.29205351E+004
12632	3.29601031E+004
12633	3.24057499E+004
12634	3.23525016E+004
12635	3.23238003E+004
12636	3.24838794E+004
12637	3.26091704E+004
12638	3.24318350E+004
12639	3.21775587E+004
12640	3.25389730E+004
12641	3.18337927E+004
12642	3.24150798E+004
12643	3.25486282E+004
12644	3.30755387E+004
12645	3.24776579E+004
12646	3.21196985E+004
12647	3.21179982E+004
12648	3.19065579E+004
12649	3.19732762E+004
12650	3.21276485E+004
12651	3.17923466E+004
12652	3.13864683E+004
12653	3.20437448E+004
12654	3.19274914E+004
12655	3.24887377E+004
12656	3.25205296E+004
12657	3.23095836E+004
12658	3.24987349E+004
12659	3.24626147E+004
12660	3.20799646E+004
12661	3.19736464E+004
12662	3.29286747E+004
12663	3.21674386E+004
12664	3.17932397E+004
12665	3.16767247E+004
12666	3.22737216E+004
12667	3.15969377E+004
12668	3.16266639E+004
12669	3.25271477E+004
12670	3.27362584E+004
12671	3.23326014E+004
12672	3.22933470E+004
12673	3.33320336E+004
12674	3.32802286E+004
12675	3.30875293E+004
12676	3.31289766E+004
12677	3.27494616E+004
12678	3.14261159E+004
12679	3.08782825E+004
12680	3.15059454E+004
12681	3.13958004E+004
12682	3.10941027E+004
12683	3.12705260E+004
12684	3.12992106E+004
12685	3.11075477E+004
12686	3.19010853E+004
12687	3.21974765E+004
12688	3.21088094E+004
12689	3.19901022E+004
12690	3.14203920E+004
12691	3.17725787E+004
12692	3.17435604E+004
12693	3.21440406E+004
12694	3.13013870E+004
12695	3.26442261E+004
12696	3.26552181E+004
12697	3.23406341E+004
12698	3.27759990E+004
12699	3.28782351E+004
12700	3.19806516E+004
12701	3.23683985E+004
12702	3.23727403E+004
12703	3.22449903E+004
12704	3.25291443E+004
12705	3.26885850E+004
12706	3.27051719E+004
12707	3.32010563E+004
12708	3.20185914E+004
12709	3.14663133E+004
12710	3.19759530E+004
12711	3.20685991E+004
12712	3.22976105E+004
12713	3.21520142E+004
12714	3.24016919E+004
12715	3.22852217E+004
12716	3.25812042E+004
12717	3.26310857E+004
12718	3.22526824E+004
12719	3.20871345E+004
12720	3.17952022E+004
12721	3.21522912E+004
12722	3.26114952E+004
12723	3.27328606E+004
12724	3.23155813E+004
12725	3.16351632E+004
12726	3.16820054E+004
12727	3.16219854E+004
12728	3.13003279E+004
12729	3.12054506E+004
12730	3.05961210E+004
12731	3.09737440E+004
12732	3.08865592E+004
12733	3.12442221E+004
12734	3.11601602E+004
12735	3.13246411E+004
12736	3.19189827E+004
12737	3.13150215E+004
12738	3.12875557E+004
12739	3.21530876E+004
12740	3.24377947E+004
12741	3.19091916E+004
12742	3.16558174E+004
12743	3.17287806E+004
12744	3.16157847E+004
12745	3.22340985E+004
12746	3.23070326E+004
12747	3.24422031E+004
12748	3.21027545E+004
12749	3.20435402E+004
12750	3.20501025E+004
12751	3.19188677E+004
12752	3.25784270E+004
12753	3.20923240E+004
12754	3.16127139E+004
12755	3.19533845E+004
12756	3.15706414E+004
12757	3.22200040E+004
12758	3.22157053E+004
12759	3.29422848E+004
12760	3.20133694E+004
12761	3.17617086E+004
12762	3.14776387E+004
12763	3.19643950E+004
12764	3.21390483E+004
12765	3.20748877E+004
12766	3.23835956E+004
12767	3.19718935E+004
12768	3.21729266E+004
12769	3.24361473E+004
12770	3.25898297E+004
12771	3.24898397E+004
12772	3.27177208E+004
12773	3.20934175E+004
12774	3.12039194E+004
12775	3.36837188E+004
12776	3.32694249E+004
12777	3.28052798E+004
12778	3.22674431E+004
12779	3.16607522E+004
12780	3.06835859E+004
12781	3.11897564E+004
12782	3.14940175E+004
12783	3.14867602E+004
12784	3.20854820E+004
12785	3.12836117E+004
12786	3.07846063E+004
12787	3.07600964E+004
12788	3.13828544E+004
12789	3.11979717E+004
12790	3.23326289E+004
12791	3.18273541E+004
12792	3.13659023E+004
12793	3.20743403E+004
12794	3.22873133E+004
12795	3.16399890E+004
12796	3.13721923E+004
12797	3.23305435E+004
12798	3.20966334E+004
12799	3.13741885E+004
12800	3.09434527E+004
12801	3.13866731E+004
12802	3.09283008E+004
