sweep	g_CM
28925	7.70768407E+003
28926	7.77739905E+003
28927	7.69371804E+003
28928	7.67203107E+003
28929	7.87422973E+003
28930	8.03962675E+003
28931	7.96585527E+003
28932	7.89918829E+003
28933	7.87064324E+003
28934	7.89131700E+003
28935	7.75812452E+003
28936	7.77454874E+003
28937	7.78006643E+003
28938	7.94265750E+003
28939	7.75197799E+003
28940	7.89806534E+003
28941	7.98648031E+003
28942	7.74724901E+003
28943	7.72796456E+003
28944	7.82312826E+003
28945	7.71382724E+003
28946	7.77661359E+003
28947	7.82726769E+003
28948	7.76086189E+003
28949	7.73950161E+003
28950	7.87377142E+003
28951	7.82413131E+003
28952	7.72172171E+003
28953	7.81155795E+003
28954	7.76158003E+003
28955	7.86558907E+003
28956	7.73624567E+003
28957	7.74907226E+003
28958	7.61165626E+003
28959	7.69342646E+003
28960	7.57135857E+003
28961	7.55031662E+003
28962	7.55519152E+003
28963	7.61568516E+003
28964	7.64163947E+003
28965	7.69105871E+003
28966	7.63560375E+003
28967	7.51872368E+003
28968	7.51954027E+003
28969	7.48723905E+003
28970	7.63656046E+003
28971	7.76550358E+003
28972	7.87790073E+003
28973	7.80911819E+003
28974	7.79910611E+003
28975	7.87361260E+003
28976	7.91239911E+003
28977	7.80911628E+003
28978	7.65377175E+003
28979	7.71079172E+003
28980	7.74075025E+003
28981	7.77563496E+003
28982	7.74881473E+003
28983	7.86439722E+003
28984	7.87446574E+003
28985	7.74351573E+003
28986	7.80466467E+003
28987	7.68143094E+003
28988	7.67226246E+003
28989	7.71728121E+003
28990	7.86362609E+003
28991	7.83269605E+003
28992	7.79969803E+003
28993	7.80542830E+003
28994	7.76266924E+003
28995	7.88243412E+003
28996	7.70904637E+003
28997	7.63928622E+003
28998	7.76054472E+003
28999	7.79971100E+003
29000	7.84262230E+003
29001	7.68823403E+003
29002	7.85204473E+003
29003	7.70489931E+003
29004	7.73701137E+003
29005	7.81564434E+003
29006	7.65329447E+003
29007	7.74980175E+003
29008	7.64679689E+003
29009	7.95379902E+003
29010	7.87258202E+003
29011	7.78083636E+003
29012	7.76003275E+003
29013	7.77571943E+003
29014	7.77742399E+003
29015	7.87550626E+003
29016	7.87146529E+003
29017	7.69613377E+003
29018	7.65057232E+003
29019	7.67343456E+003
29020	7.70335001E+003
29021	7.93600691E+003
29022	7.96182880E+003
29023	7.94044436E+003
29024	7.93327364E+003
29025	7.93399551E+003
29026	7.98620053E+003
29027	7.91224208E+003
29028	7.96080073E+003
29029	8.02442453E+003
29030	7.93218826E+003
29031	7.89838634E+003
29032	7.78805612E+003
29033	7.91437546E+003
29034	7.86588919E+003
29035	7.79189949E+003
29036	7.73918424E+003
29037	7.86302195E+003
29038	7.82123745E+003
29039	7.92410192E+003
29040	7.90384239E+003
29041	7.80788265E+003
29042	7.78069620E+003
29043	7.73466281E+003
29044	7.87164044E+003
29045	7.98112995E+003
29046	7.97315032E+003
29047	7.90344464E+003
29048	8.07084245E+003
29049	7.98683635E+003
29050	8.06658477E+003
29051	8.09112109E+003
29052	8.05115348E+003
29053	8.03713995E+003
29054	7.80861797E+003
29055	7.76215898E+003
29056	7.90247854E+003
29057	7.92531046E+003
29058	7.91492945E+003
29059	7.86608676E+003
29060	7.88805871E+003
29061	7.95386406E+003
29062	8.01808467E+003
29063	7.86009677E+003
29064	7.95294746E+003
29065	7.98955437E+003
29066	7.85322628E+003
29067	7.85615360E+003
29068	7.75538701E+003
29069	7.71781803E+003
29070	7.80234732E+003
29071	7.65735388E+003
29072	7.84154170E+003
29073	8.01854026E+003
29074	8.00099235E+003
29075	7.92649465E+003
29076	7.85764636E+003
29077	7.82566229E+003
29078	7.77030936E+003
29079	7.98097359E+003
29080	8.07273835E+003
29081	8.01589534E+003
29082	7.83375780E+003
29083	7.78673992E+003
29084	7.87677388E+003
29085	7.83146959E+003
29086	7.78873520E+003
29087	7.78105765E+003
29088	7.78060753E+003
29089	7.78115191E+003
29090	7.83685487E+003
29091	7.97077716E+003
29092	7.99498562E+003
29093	7.93239447E+003
29094	7.85382180E+003
29095	7.81434626E+003
29096	7.78222126E+003
29097	7.81204021E+003
29098	7.82004511E+003
29099	7.84767838E+003
29100	7.89377847E+003
29101	7.80694309E+003
29102	7.82527961E+003
29103	7.74894294E+003
29104	7.67986214E+003
29105	7.67686798E+003
29106	7.52526835E+003
29107	7.62226634E+003
29108	7.53301184E+003
29109	7.49403229E+003
29110	7.57995665E+003
29111	7.62669471E+003
29112	7.51402471E+003
29113	7.52083838E+003
29114	7.55301548E+003
29115	7.46389917E+003
29116	7.40380638E+003
29117	7.67894247E+003
29118	7.73486690E+003
29119	7.77884631E+003
29120	7.55432745E+003
29121	7.69151943E+003
29122	7.75912004E+003
29123	7.66877757E+003
29124	7.69648218E+003
29125	7.51795972E+003
29126	7.34327878E+003
29127	7.28928325E+003
29128	7.48523645E+003
29129	7.50151843E+003
29130	7.39211244E+003
29131	7.52129984E+003
29132	7.56650018E+003
29133	7.58733747E+003
29134	7.61617780E+003
29135	7.47096785E+003
29136	7.66134304E+003
29137	7.79260713E+003
29138	7.74530503E+003
29139	7.68371423E+003
29140	7.83736954E+003
29141	7.71383490E+003
29142	7.68782985E+003
29143	7.63312570E+003
29144	7.68742015E+003
29145	7.91321887E+003
29146	7.81041056E+003
29147	7.71159654E+003
29148	7.77633507E+003
29149	7.58053881E+003
29150	7.50904439E+003
29151	7.51398684E+003
29152	7.56626998E+003
29153	7.49724840E+003
29154	7.60113890E+003
29155	7.54619967E+003
29156	7.42795505E+003
29157	7.31554784E+003
29158	7.49457136E+003
29159	7.59912843E+003
29160	7.54823632E+003
29161	7.44710603E+003
29162	7.50069229E+003
29163	7.42315497E+003
29164	7.46716739E+003
29165	7.63008070E+003
29166	7.74826398E+003
29167	7.69519499E+003
29168	7.65673495E+003
29169	7.61742595E+003
29170	7.61131131E+003
29171	7.74105643E+003
29172	7.77592000E+003
29173	7.58111286E+003
29174	7.64748270E+003
29175	7.57485234E+003
29176	7.54969537E+003
29177	7.51931545E+003
29178	7.67491012E+003
29179	7.50588822E+003
29180	7.37814672E+003
29181	7.40633882E+003
29182	7.51639930E+003
29183	7.50387729E+003
29184	7.51270872E+003
29185	7.52342778E+003
29186	7.55146785E+003
29187	7.53474122E+003
29188	7.63718557E+003
29189	7.51498647E+003
29190	7.50135590E+003
29191	7.39401888E+003
29192	7.46083802E+003
29193	7.51072810E+003
29194	7.49113534E+003
29195	7.60417669E+003
29196	7.65565799E+003
29197	7.56666586E+003
29198	7.61312846E+003
29199	7.64788043E+003
29200	7.68727835E+003
29201	7.56714049E+003
29202	7.63997125E+003
29203	7.50102122E+003
29204	7.52866620E+003
29205	7.57692826E+003
29206	7.52514833E+003
29207	7.52950306E+003
29208	7.68874980E+003
29209	7.46014975E+003
29210	7.49899616E+003
29211	7.60247019E+003
29212	7.56900940E+003
29213	7.67057294E+003
29214	7.78040894E+003
29215	7.66492092E+003
29216	7.62749348E+003
29217	7.59036943E+003
29218	7.49525694E+003
29219	7.55100641E+003
29220	7.72548946E+003
29221	7.86307259E+003
29222	7.74241171E+003
29223	7.82971177E+003
29224	7.68606052E+003
29225	7.68540132E+003
29226	7.63614450E+003
29227	7.64302910E+003
29228	7.53927661E+003
29229	7.59885228E+003
29230	7.73488302E+003
29231	7.76956645E+003
29232	7.66687414E+003
29233	7.44671652E+003
29234	7.59113643E+003
29235	7.82747243E+003
29236	7.86938159E+003
29237	8.06629924E+003
29238	7.75447063E+003
29239	7.68360805E+003
29240	7.78608702E+003
29241	7.72237406E+003
29242	7.47502004E+003
29243	7.63168124E+003
29244	7.61252594E+003
29245	7.57350712E+003
29246	7.76017240E+003
29247	7.70643682E+003
29248	7.52900549E+003
29249	7.84245873E+003
29250	7.72813593E+003
29251	7.77987840E+003
29252	7.57668978E+003
29253	7.63699894E+003
29254	7.65854905E+003
29255	7.66806400E+003
29256	7.67625050E+003
29257	7.84625533E+003
29258	7.77316850E+003
29259	7.64267211E+003
29260	7.71295231E+003
29261	7.75803489E+003
29262	7.59124139E+003
29263	7.55847853E+003
29264	7.65432514E+003
29265	7.68562708E+003
29266	7.64192813E+003
29267	7.75343964E+003
29268	7.51899719E+003
29269	7.56328375E+003
29270	7.63025277E+003
29271	7.93823904E+003
29272	7.74489698E+003
29273	7.67601895E+003
29274	7.61952255E+003
29275	7.68194708E+003
29276	7.81947728E+003
29277	7.89420740E+003
29278	7.71334681E+003
29279	7.80176081E+003
29280	7.83842834E+003
29281	7.79039739E+003
29282	7.88418009E+003
29283	7.82038713E+003
29284	7.53400270E+003
29285	7.59550736E+003
29286	7.47038202E+003
29287	7.59967986E+003
29288	7.63720199E+003
29289	7.54037039E+003
29290	7.77856269E+003
29291	8.04919657E+003
29292	8.01616262E+003
29293	8.17288216E+003
29294	8.17457377E+003
29295	7.92795065E+003
29296	8.08294084E+003
29297	8.01291211E+003
29298	7.87588351E+003
29299	7.82551547E+003
29300	7.78317936E+003
29301	7.88295939E+003
29302	7.82731333E+003
29303	7.77995788E+003
29304	7.81063119E+003
29305	7.75147206E+003
29306	7.58949681E+003
29307	7.81146502E+003
29308	7.74849889E+003
29309	7.83862934E+003
29310	7.78631530E+003
29311	7.70357403E+003
29312	7.85312329E+003
29313	7.64204521E+003
29314	7.68490119E+003
29315	7.55425936E+003
29316	7.67372826E+003
29317	7.89290962E+003
29318	7.82745642E+003
29319	7.73371350E+003
29320	7.82031627E+003
29321	7.78869116E+003
29322	7.77170385E+003
29323	7.94347795E+003
29324	7.94514531E+003
29325	7.90058104E+003
29326	8.11164607E+003
29327	7.98521466E+003
29328	7.71841776E+003
29329	7.92210804E+003
29330	7.97902686E+003
29331	8.04433861E+003
29332	8.07436245E+003
29333	7.96107463E+003
29334	8.05143223E+003
29335	8.09633052E+003
29336	8.14972677E+003
29337	8.10798554E+003
29338	8.04981210E+003
29339	7.91644335E+003
29340	7.99633883E+003
29341	7.86691861E+003
29342	7.97066029E+003
29343	7.91543465E+003
29344	7.96662987E+003
29345	7.85819932E+003
29346	7.97943780E+003
29347	7.98949855E+003
29348	7.97597377E+003
29349	8.09292831E+003
29350	8.04480414E+003
29351	8.02803757E+003
29352	8.03621859E+003
29353	8.02877479E+003
29354	7.89145153E+003
29355	7.85939216E+003
29356	7.99101511E+003
29357	7.98922865E+003
29358	7.83828458E+003
29359	7.69710392E+003
29360	7.69775781E+003
29361	7.77329037E+003
29362	7.99617651E+003
29363	7.89585938E+003
29364	7.88520594E+003
29365	7.98489545E+003
29366	7.91438381E+003
29367	8.01357357E+003
29368	7.96183092E+003
29369	7.90183485E+003
29370	8.01785357E+003
29371	7.83164165E+003
29372	7.75444559E+003
29373	7.85901369E+003
29374	7.77812212E+003
29375	7.93301241E+003
29376	7.93414913E+003
29377	7.89316217E+003
29378	7.91986155E+003
29379	7.79452277E+003
29380	7.75612524E+003
29381	7.90844181E+003
29382	7.85841552E+003
29383	7.76927142E+003
29384	7.59820722E+003
29385	7.49774213E+003
29386	7.56034911E+003
29387	7.55089416E+003
29388	7.51135550E+003
29389	7.52737372E+003
29390	7.50509097E+003
29391	7.61604525E+003
29392	7.64832285E+003
29393	7.57666415E+003
29394	7.53856446E+003
29395	7.57727003E+003
29396	7.57443631E+003
29397	7.41520489E+003
29398	7.49133807E+003
29399	7.53378639E+003
29400	7.48208193E+003
29401	7.61962935E+003
29402	7.59327378E+003
29403	7.63775473E+003
29404	7.55218151E+003
29405	7.65389291E+003
29406	7.56024204E+003
29407	7.63869384E+003
29408	7.66445951E+003
29409	7.82755562E+003
29410	7.94175300E+003
29411	7.91825724E+003
29412	7.73727850E+003
29413	7.83807692E+003
29414	7.60962854E+003
29415	7.71907186E+003
29416	7.80561358E+003
29417	7.83858176E+003
29418	7.72374891E+003
29419	7.64725489E+003
29420	7.66564998E+003
29421	7.57959708E+003
29422	7.55417753E+003
29423	7.55081520E+003
29424	7.47892899E+003
29425	7.54044931E+003
29426	7.60013398E+003
29427	7.76416863E+003
29428	7.74497498E+003
29429	7.65772622E+003
29430	7.68284873E+003
29431	7.77967433E+003
29432	7.78598178E+003
29433	7.77379652E+003
29434	7.75210383E+003
29435	7.77772183E+003
29436	7.78710827E+003
29437	7.87685902E+003
29438	7.79204336E+003
29439	7.75216658E+003
29440	7.62889672E+003
29441	7.66522762E+003
29442	7.56512746E+003
29443	7.60595010E+003
29444	7.51346673E+003
29445	7.78683654E+003
29446	7.77258894E+003
29447	7.93545064E+003
29448	7.90133381E+003
29449	7.86677970E+003
29450	7.81748161E+003
29451	7.70258352E+003
29452	7.70359900E+003
29453	7.71640189E+003
29454	7.78120557E+003
29455	7.74945576E+003
29456	7.79650311E+003
29457	7.78781315E+003
29458	7.86437179E+003
29459	7.91888696E+003
29460	7.83104283E+003
29461	7.75784651E+003
29462	7.75463492E+003
29463	7.90684037E+003
29464	7.82404649E+003
29465	7.73426868E+003
29466	7.88305849E+003
29467	7.93326603E+003
29468	7.92262419E+003
29469	8.02394264E+003
29470	8.02302266E+003
29471	7.98863544E+003
29472	7.98858703E+003
29473	7.87350635E+003
29474	7.75678685E+003
29475	7.66989428E+003
29476	7.61033131E+003
29477	7.65592409E+003
29478	7.57439087E+003
29479	7.71928635E+003
29480	7.53132766E+003
29481	7.54617917E+003
29482	7.60163205E+003
29483	7.47383601E+003
29484	7.47069933E+003
29485	7.46478944E+003
29486	7.52533400E+003
29487	7.57201760E+003
29488	7.58961569E+003
29489	7.47485339E+003
29490	7.47144992E+003
29491	7.55776784E+003
29492	7.55801949E+003
29493	7.43469271E+003
29494	7.44919365E+003
29495	7.50288528E+003
29496	7.71024646E+003
29497	7.62594159E+003
29498	7.76559410E+003
29499	7.78491960E+003
29500	7.80337997E+003
29501	7.68368268E+003
29502	7.68885235E+003
29503	7.70085990E+003
29504	7.85408383E+003
29505	7.78715206E+003
29506	7.87830592E+003
29507	7.95339933E+003
29508	7.77322380E+003
29509	7.63827918E+003
29510	7.65978350E+003
29511	7.75332807E+003
29512	7.83398044E+003
29513	7.70630128E+003
29514	7.80865796E+003
29515	7.68846950E+003
29516	7.84077029E+003
29517	7.80670515E+003
29518	7.82481520E+003
29519	7.72475645E+003
29520	7.72367770E+003
29521	7.73125061E+003
29522	7.81704338E+003
29523	7.76886438E+003
29524	7.88994077E+003
29525	7.78240087E+003
29526	7.59907032E+003
29527	7.53685311E+003
29528	7.62927351E+003
29529	7.52759046E+003
29530	7.50184940E+003
29531	7.63420716E+003
29532	7.50436083E+003
29533	7.45867380E+003
29534	7.60008096E+003
29535	7.56011245E+003
29536	7.84888964E+003
29537	7.75410577E+003
29538	7.81562603E+003
29539	7.64656878E+003
29540	7.65620563E+003
29541	7.57930109E+003
29542	7.59656931E+003
29543	7.44056653E+003
29544	7.49081085E+003
29545	7.61636349E+003
29546	7.64036051E+003
29547	7.72124432E+003
29548	7.53754812E+003
29549	7.46839508E+003
29550	7.67194433E+003
29551	7.49683390E+003
29552	7.63379782E+003
29553	7.75125981E+003
29554	7.79104912E+003
29555	7.61855477E+003
29556	7.58432112E+003
29557	7.29541128E+003
29558	7.55726843E+003
29559	7.57692879E+003
29560	7.55550774E+003
29561	7.47878163E+003
29562	7.42493496E+003
29563	7.32697788E+003
29564	7.37257037E+003
29565	7.31363727E+003
29566	7.33812932E+003
29567	7.42579956E+003
29568	7.58274408E+003
29569	7.59777639E+003
29570	7.53482412E+003
29571	7.38890859E+003
29572	7.36389983E+003
29573	7.34940327E+003
29574	7.35637690E+003
29575	7.23383155E+003
29576	7.28371910E+003
29577	7.31460235E+003
29578	7.30794956E+003
29579	7.33800920E+003
29580	7.38466873E+003
29581	7.68960758E+003
29582	7.59758535E+003
29583	7.74832003E+003
29584	7.69344725E+003
29585	7.64149166E+003
29586	7.75243535E+003
29587	7.83875850E+003
29588	7.91208030E+003
29589	7.86675220E+003
29590	7.93095786E+003
29591	7.72140116E+003
29592	7.74857074E+003
29593	7.78440771E+003
29594	7.67064751E+003
29595	7.54908208E+003
29596	7.54066190E+003
29597	7.66798813E+003
29598	7.57253046E+003
29599	7.54922724E+003
29600	7.46205838E+003
29601	7.68834886E+003
29602	7.75405637E+003
29603	7.57637997E+003
29604	7.68783377E+003
29605	7.52709034E+003
29606	7.48176343E+003
29607	7.35281052E+003
29608	7.38958148E+003
29609	7.40940163E+003
29610	7.50985848E+003
29611	7.35627983E+003
29612	7.23540866E+003
29613	7.29689281E+003
29614	7.25649193E+003
29615	7.25470645E+003
29616	7.30690377E+003
29617	7.41715370E+003
29618	7.45868361E+003
29619	7.35681721E+003
29620	7.50033913E+003
29621	7.49929870E+003
29622	7.57385342E+003
29623	7.46946552E+003
29624	7.51689896E+003
29625	7.62607770E+003
29626	7.39326959E+003
29627	7.45862704E+003
29628	7.40215100E+003
29629	7.40896854E+003
29630	7.45857276E+003
29631	7.49644365E+003
29632	7.38521697E+003
29633	7.43442120E+003
29634	7.36436722E+003
29635	7.51687776E+003
29636	7.65183105E+003
29637	7.53099475E+003
29638	7.39054123E+003
29639	7.43121467E+003
29640	7.42220284E+003
29641	7.58433835E+003
29642	7.68238139E+003
29643	7.74063015E+003
29644	7.70598607E+003
29645	7.59749851E+003
29646	7.66488574E+003
29647	7.61403691E+003
29648	7.62184826E+003
29649	7.47775845E+003
29650	7.73893730E+003
29651	7.57142238E+003
29652	7.66138495E+003
29653	7.63904738E+003
29654	7.76732429E+003
29655	7.86301176E+003
29656	7.73914996E+003
29657	7.73546152E+003
29658	7.67514710E+003
29659	7.65675000E+003
29660	7.54859693E+003
29661	7.59829309E+003
29662	7.69854348E+003
29663	7.56576005E+003
29664	7.63237579E+003
29665	7.55922810E+003
29666	7.59748554E+003
29667	7.39228904E+003
29668	7.39516234E+003
29669	7.45091601E+003
29670	7.51292882E+003
29671	7.49226914E+003
29672	7.53178396E+003
29673	7.53233077E+003
29674	7.60401909E+003
29675	7.49783355E+003
29676	7.50928438E+003
29677	7.44541312E+003
29678	7.57507336E+003
29679	7.58307293E+003
29680	7.57554575E+003
29681	7.61050943E+003
29682	7.63267375E+003
29683	7.67063687E+003
29684	7.68976539E+003
29685	7.67784223E+003
29686	7.83394815E+003
29687	7.91929141E+003
29688	7.89391570E+003
29689	7.75415490E+003
29690	7.68879761E+003
29691	7.68830750E+003
29692	7.71768094E+003
29693	7.72376641E+003
29694	7.61360845E+003
29695	7.74997910E+003
29696	7.85587491E+003
29697	7.85740969E+003
29698	7.84814351E+003
29699	7.68305197E+003
29700	7.81146852E+003
29701	7.83174323E+003
29702	7.50877280E+003
29703	7.55116917E+003
29704	7.56689056E+003
29705	7.53704430E+003
29706	7.55540441E+003
29707	7.68628137E+003
29708	7.78916734E+003
29709	7.67293146E+003
29710	7.59572633E+003
29711	7.55549368E+003
29712	7.56770975E+003
29713	7.71402032E+003
29714	7.59913308E+003
29715	7.60753323E+003
29716	7.54101221E+003
29717	7.66803837E+003
29718	7.60013150E+003
29719	7.75436788E+003
29720	7.82645624E+003
29721	7.59344768E+003
29722	7.51592392E+003
29723	7.54237452E+003
29724	7.49675288E+003
29725	7.54537917E+003
29726	7.66205581E+003
29727	7.61061563E+003
29728	7.72217857E+003
29729	7.80143074E+003
29730	7.71977979E+003
29731	7.74583330E+003
29732	7.84487694E+003
29733	7.70044816E+003
29734	7.76575609E+003
29735	7.79329701E+003
29736	7.77830591E+003
29737	7.71496031E+003
29738	7.80509951E+003
29739	7.50511205E+003
29740	7.47664486E+003
29741	7.56178580E+003
29742	7.52022316E+003
29743	7.57278571E+003
29744	7.55443518E+003
29745	7.69215514E+003
29746	7.80227257E+003
29747	7.68619418E+003
29748	7.62959816E+003
29749	7.72214160E+003
29750	7.77365303E+003
29751	7.64166970E+003
29752	7.62532532E+003
29753	7.56486592E+003
29754	7.66122689E+003
29755	7.59222914E+003
29756	7.43052074E+003
29757	7.51941156E+003
29758	7.49194158E+003
29759	7.46354896E+003
29760	7.53186062E+003
29761	7.45043428E+003
29762	7.59930253E+003
29763	7.43994490E+003
29764	7.38357647E+003
29765	7.49805488E+003
29766	7.58744442E+003
29767	7.65534742E+003
29768	7.58528025E+003
29769	7.46140982E+003
29770	7.37509193E+003
29771	7.51435850E+003
29772	7.55827516E+003
29773	7.37027683E+003
29774	7.43125912E+003
29775	7.52519603E+003
29776	7.41273775E+003
29777	7.32222186E+003
29778	7.33034979E+003
29779	7.32914327E+003
29780	7.31442141E+003
29781	7.34620199E+003
29782	7.39533018E+003
29783	7.43674915E+003
29784	7.36051450E+003
29785	7.39064944E+003
29786	7.33613832E+003
29787	7.42056824E+003
29788	7.32080424E+003
29789	7.37401030E+003
29790	7.39624979E+003
29791	7.35681626E+003
29792	7.47749458E+003
29793	7.64845695E+003
29794	7.70641842E+003
29795	7.49009486E+003
29796	7.59679365E+003
29797	7.54228133E+003
29798	7.53846792E+003
29799	7.59601845E+003
29800	7.55102888E+003
29801	7.39413325E+003
29802	7.57621867E+003
29803	7.61863063E+003
29804	7.54294099E+003
29805	7.54461665E+003
29806	7.61103786E+003
29807	7.45078307E+003
29808	7.61251873E+003
29809	7.58593671E+003
29810	7.59997107E+003
29811	7.56575336E+003
29812	7.60891307E+003
29813	7.72734189E+003
29814	7.57109484E+003
29815	7.48007964E+003
29816	7.38208357E+003
29817	7.58516857E+003
29818	7.64290909E+003
29819	7.55577053E+003
29820	7.55628776E+003
29821	7.47148762E+003
29822	7.52997214E+003
29823	7.52336463E+003
29824	7.59739133E+003
29825	7.57476995E+003
29826	7.55145745E+003
29827	7.51753640E+003
29828	7.45527135E+003
29829	7.46674517E+003
29830	7.65198789E+003
29831	7.76751209E+003
29832	7.73086833E+003
29833	7.60316090E+003
29834	7.43325073E+003
29835	7.49100233E+003
29836	7.42170453E+003
29837	7.48571135E+003
29838	7.55389575E+003
29839	7.59877428E+003
29840	7.63300291E+003
29841	7.40356223E+003
29842	7.44324785E+003
29843	7.40723396E+003
29844	7.46402299E+003
29845	7.43424300E+003
29846	7.49664431E+003
29847	7.35748452E+003
29848	7.73087187E+003
29849	7.62179499E+003
29850	7.69538569E+003
29851	7.67301765E+003
29852	7.58021944E+003
29853	7.56324142E+003
29854	7.68612661E+003
29855	7.79446727E+003
29856	7.79095475E+003
29857	7.81009080E+003
29858	7.83820813E+003
29859	7.73878025E+003
29860	7.66401013E+003
29861	7.45352446E+003
29862	7.52781342E+003
29863	7.48242252E+003
29864	7.54441238E+003
29865	7.62956654E+003
29866	7.80640657E+003
29867	7.77044717E+003
29868	7.67879489E+003
29869	7.66206323E+003
29870	7.85399772E+003
29871	7.95600832E+003
29872	7.94285261E+003
29873	7.84207074E+003
29874	7.68117737E+003
29875	7.62524316E+003
29876	7.71104780E+003
29877	7.75369265E+003
29878	7.65179825E+003
29879	7.76224452E+003
29880	7.78358770E+003
29881	7.60290441E+003
29882	7.72578085E+003
29883	7.52802547E+003
29884	7.57303163E+003
29885	7.49432944E+003
29886	7.50292009E+003
29887	7.56428777E+003
29888	7.52515662E+003
29889	7.71497302E+003
29890	7.77518553E+003
29891	7.66512823E+003
29892	7.91957142E+003
29893	7.69987494E+003
29894	7.66977699E+003
29895	7.59546263E+003
29896	7.55827199E+003
29897	7.58049709E+003
29898	7.62925219E+003
29899	7.78879448E+003
29900	7.81171859E+003
29901	7.93551053E+003
29902	7.88213349E+003
29903	8.09820748E+003
29904	7.95726244E+003
29905	7.79885646E+003
29906	7.76323460E+003
29907	7.97498332E+003
29908	7.94123458E+003
29909	7.88898136E+003
29910	7.88107852E+003
29911	7.83337241E+003
29912	7.80357868E+003
29913	7.84785092E+003
29914	7.89604157E+003
29915	7.76998181E+003
29916	7.90972224E+003
29917	7.84069690E+003
29918	7.94484378E+003
29919	7.89065374E+003
29920	7.78996850E+003
29921	7.80476032E+003
29922	7.69576511E+003
29923	7.82381750E+003
29924	7.90105714E+003
29925	7.93054864E+003
29926	7.79684958E+003
29927	7.79511735E+003
29928	7.83989109E+003
29929	7.72061589E+003
29930	7.77603267E+003
29931	7.80137335E+003
29932	7.90847605E+003
29933	7.96836572E+003
29934	8.03647303E+003
29935	7.93343178E+003
29936	7.93184523E+003
29937	7.78805731E+003
29938	7.88589000E+003
29939	7.84785665E+003
29940	7.85072969E+003
29941	7.78942087E+003
29942	7.73768799E+003
29943	7.86926299E+003
29944	7.72490136E+003
29945	7.75267716E+003
29946	7.72732348E+003
29947	7.81884080E+003
29948	7.68543451E+003
29949	7.73712146E+003
29950	7.79299541E+003
29951	7.62180718E+003
29952	7.62580584E+003
29953	7.63567065E+003
29954	7.53351256E+003
29955	7.63695102E+003
29956	7.63393872E+003
29957	7.60294846E+003
29958	7.84489764E+003
29959	7.84084649E+003
29960	7.82037443E+003
29961	7.81043103E+003
29962	7.66647648E+003
29963	7.59589791E+003
29964	7.51862560E+003
29965	7.63832580E+003
29966	7.75947900E+003
29967	7.66883264E+003
29968	7.55510120E+003
29969	7.54063494E+003
29970	7.63096423E+003
29971	7.47612336E+003
29972	7.49003282E+003
29973	7.49910124E+003
29974	7.53103188E+003
29975	7.56082303E+003
29976	7.53310564E+003
29977	7.53887953E+003
29978	7.54015268E+003
29979	7.49531292E+003
29980	7.55247445E+003
29981	7.54412923E+003
29982	7.70312973E+003
29983	7.53534755E+003
29984	7.47592036E+003
29985	7.56478204E+003
29986	7.52948474E+003
29987	7.58826498E+003
29988	7.45122711E+003
29989	7.54736701E+003
29990	7.46658989E+003
29991	7.54668034E+003
29992	7.64627301E+003
29993	7.66479356E+003
29994	7.29885885E+003
29995	7.53490852E+003
29996	7.51047683E+003
29997	7.60678769E+003
29998	7.55507278E+003
29999	7.56213280E+003
30000	7.50892504E+003
30001	7.45883241E+003
30002	7.41731842E+003
30003	7.47319436E+003
30004	7.48317246E+003
30005	7.51416226E+003
30006	7.54592978E+003
30007	7.37593153E+003
30008	7.40213697E+003
30009	7.40033755E+003
30010	7.39217372E+003
30011	7.52191193E+003
30012	7.50509437E+003
30013	7.46946752E+003
30014	7.57928658E+003
30015	7.42208427E+003
30016	7.46999136E+003
30017	7.48462291E+003
30018	7.42469428E+003
30019	7.60051843E+003
30020	7.45593579E+003
30021	7.57365748E+003
30022	7.50482623E+003
30023	7.44487781E+003
30024	7.45884993E+003
30025	7.58909049E+003
30026	7.34975752E+003
30027	7.31956700E+003
30028	7.32743266E+003
30029	7.32787747E+003
30030	7.36260803E+003
30031	7.38570718E+003
30032	7.36368792E+003
30033	7.34241283E+003
30034	7.50983007E+003
30035	7.44773362E+003
30036	7.41758946E+003
30037	7.50405559E+003
30038	7.53841229E+003
30039	7.56625658E+003
30040	7.53913680E+003
30041	7.66097024E+003
30042	7.63507851E+003
30043	7.48530158E+003
30044	7.49697725E+003
30045	7.53945869E+003
30046	7.50791051E+003
30047	7.42891986E+003
30048	7.38701215E+003
30049	7.47793513E+003
30050	7.50543361E+003
30051	7.42296726E+003
30052	7.45585360E+003
30053	7.42829696E+003
30054	7.52063352E+003
30055	7.55786094E+003
30056	7.44902995E+003
30057	7.38232689E+003
30058	7.50745642E+003
30059	7.59953891E+003
30060	7.37508456E+003
30061	7.45805490E+003
30062	7.67112191E+003
30063	7.64578976E+003
30064	7.59709796E+003
30065	7.76898555E+003
30066	7.64711758E+003
30067	7.84076293E+003
30068	7.64741220E+003
30069	7.58972883E+003
30070	7.54930069E+003
30071	7.56249854E+003
30072	7.57661852E+003
30073	7.54419729E+003
30074	7.63433699E+003
30075	7.55453574E+003
30076	7.55391650E+003
30077	7.37211701E+003
30078	7.30488902E+003
30079	7.33787417E+003
30080	7.22461896E+003
30081	7.27829646E+003
30082	7.37763095E+003
30083	7.35962985E+003
30084	7.40009311E+003
30085	7.47945788E+003
30086	7.57823424E+003
30087	7.57463382E+003
30088	7.69460375E+003
30089	7.66674404E+003
