sweep	gR
3513	2.81826259E-001
3514	2.50967273E-001
3515	2.15490833E-001
3516	3.00257502E-001
3517	2.33149123E-001
3518	2.32948379E-001
3519	2.27254939E-001
3520	2.70368543E-001
3521	2.64086889E-001
3522	2.97972105E-001
3523	3.03763714E-001
3524	2.53612954E-001
3525	1.51776704E-001
3526	1.63849413E-001
3527	2.86114669E-001
3528	2.44465977E-001
3529	3.07277283E-001
3530	3.55184060E-001
3531	3.04781078E-001
3532	2.49143708E-001
3533	3.05582162E-001
3534	2.65153278E-001
3535	3.17592121E-001
3536	2.55288288E-001
3537	1.37507209E-001
3538	1.63792956E-001
3539	1.58050316E-001
3540	2.03242700E-001
3541	3.05872376E-001
3542	3.85708764E-001
3543	3.40546709E-001
3544	3.59702240E-001
3545	3.37583301E-001
3546	3.26533353E-001
3547	3.48542200E-001
3548	3.64037504E-001
3549	2.62568454E-001
3550	3.52837531E-001
3551	2.58347306E-001
3552	3.54514156E-001
3553	3.73355923E-001
3554	3.05710419E-001
3555	3.01689406E-001
3556	3.39519705E-001
3557	3.91952838E-001
3558	4.16706277E-001
3559	4.16802976E-001
3560	4.12958175E-001
3561	4.04128695E-001
3562	4.31479733E-001
3563	4.21464982E-001
3564	3.54147629E-001
3565	3.24950536E-001
3566	3.42176106E-001
3567	3.74703363E-001
3568	3.67392041E-001
3569	3.69864250E-001
3570	3.28537956E-001
3571	3.41023952E-001
3572	2.75106969E-001
3573	3.31880439E-001
3574	2.75791948E-001
3575	3.21567361E-001
3576	3.04122601E-001
3577	3.22782886E-001
3578	2.80636166E-001
3579	1.80740451E-001
3580	2.56313814E-001
3581	3.13498965E-001
3582	3.44865238E-001
3583	2.92641600E-001
3584	2.71205260E-001
3585	1.97262382E-001
3586	3.53158765E-001
3587	3.17101906E-001
3588	2.48324361E-001
3589	2.82123313E-001
3590	2.44805754E-001
3591	2.13182382E-001
3592	1.85226680E-001
3593	1.87505649E-001
3594	2.18700233E-001
3595	2.95795179E-001
3596	3.39384041E-001
3597	2.79487236E-001
3598	2.20642789E-001
3599	2.15715049E-001
3600	2.61169546E-001
3601	2.56877927E-001
3602	1.49598268E-001
3603	1.72278328E-001
3604	2.42872564E-001
3605	2.89375562E-001
3606	2.84491678E-001
3607	3.01049775E-001
3608	2.88133962E-001
3609	3.32235694E-001
3610	3.07941166E-001
3611	3.09450471E-001
3612	1.85298518E-001
3613	2.05250204E-001
3614	2.46335341E-001
3615	2.42375148E-001
3616	2.18901209E-001
3617	1.31278145E-001
3618	1.96237432E-001
3619	2.27072809E-001
3620	2.33531099E-001
3621	3.78934444E-001
3622	3.53041246E-001
3623	3.94156277E-001
3624	4.64668955E-001
3625	4.37472821E-001
3626	4.00159775E-001
3627	3.85349900E-001
3628	3.90486473E-001
3629	3.82785173E-001
3630	3.94235983E-001
3631	4.35428331E-001
3632	4.11936686E-001
3633	4.54499794E-001
3634	4.69332868E-001
3635	4.05602316E-001
3636	4.13684808E-001
3637	3.81809146E-001
3638	3.59399482E-001
3639	4.00084608E-001
3640	3.75611325E-001
3641	3.11640410E-001
3642	4.17901317E-001
3643	3.73981607E-001
3644	3.61793877E-001
3645	3.05519650E-001
3646	2.64297214E-001
3647	3.40042445E-001
3648	3.25817105E-001
3649	2.47899474E-001
3650	3.04182459E-001
3651	2.78499234E-001
3652	3.60904634E-001
3653	2.79364008E-001
3654	2.79537350E-001
3655	3.69965801E-001
3656	2.79805128E-001
3657	4.22312760E-001
3658	3.38870622E-001
3659	3.50508973E-001
3660	4.27330771E-001
3661	4.07965857E-001
3662	3.82409678E-001
3663	4.00990125E-001
3664	4.16159913E-001
3665	4.04751830E-001
3666	3.06972722E-001
3667	3.35661656E-001
3668	2.55526493E-001
3669	3.07577976E-001
3670	3.23511247E-001
3671	3.00792013E-001
3672	3.16317345E-001
3673	1.78857196E-001
3674	2.84282775E-001
3675	2.98185210E-001
3676	2.52099341E-001
3677	2.49984513E-001
3678	3.17618769E-001
3679	2.80753903E-001
3680	3.05360628E-001
3681	3.33943761E-001
3682	1.88812583E-001
3683	2.37646611E-001
3684	2.36025042E-001
3685	2.20227351E-001
3686	1.96416615E-001
3687	1.76145962E-001
3688	2.03307866E-001
3689	1.41509526E-001
3690	2.55886840E-001
3691	3.61379554E-001
3692	3.18177575E-001
3693	1.60239263E-001
3694	1.72956676E-001
3695	1.47297079E-001
3696	1.94204571E-001
3697	1.52742693E-001
3698	1.81726131E-001
3699	1.55659269E-001
3700	1.22514944E-001
3701	1.34920165E-001
3702	2.42242694E-001
3703	1.59051006E-001
3704	1.61824370E-001
3705	1.97013918E-001
3706	1.20725926E-001
3707	1.69775438E-001
3708	1.38983422E-001
3709	1.19891901E-001
3710	1.58944988E-001
3711	1.73503347E-001
3712	2.08293223E-001
3713	2.07796435E-001
3714	2.37045878E-001
3715	2.57119915E-001
3716	2.42165599E-001
3717	1.97949304E-001
3718	2.21682353E-001
3719	3.14897998E-001
3720	3.45027717E-001
3721	2.98569280E-001
3722	2.55098675E-001
3723	2.16178292E-001
3724	1.80076977E-001
3725	1.62746288E-001
3726	1.90198164E-001
3727	2.21505006E-001
3728	1.68847349E-001
3729	1.82536707E-001
3730	2.56992544E-001
3731	2.46631493E-001
3732	2.03856738E-001
3733	2.79317793E-001
3734	2.47303153E-001
3735	1.85127390E-001
3736	2.09738466E-001
3737	1.94569100E-001
3738	2.23566360E-001
3739	2.27806311E-001
3740	1.35141260E-001
3741	2.26220680E-001
3742	2.88415148E-001
3743	2.66636364E-001
3744	4.42313609E-001
3745	3.65428840E-001
3746	2.06710939E-001
3747	2.21378188E-001
3748	2.48380702E-001
3749	2.46393733E-001
3750	2.08715929E-001
3751	1.28499636E-001
3752	1.09673069E-001
3753	1.68371852E-001
3754	1.35147068E-001
3755	1.66734575E-001
3756	1.94931528E-001
3757	1.64156703E-001
3758	2.43287614E-001
3759	9.97014903E-002
3760	5.67129974E-002
3761	1.33580877E-001
3762	1.63075127E-001
3763	2.33463625E-001
3764	1.32597968E-001
3765	1.80424322E-001
3766	1.62512760E-001
3767	1.63968176E-001
3768	1.09608260E-001
3769	1.02496793E-001
3770	7.39714829E-002
3771	1.90597092E-001
3772	2.17992482E-001
3773	1.55473615E-001
3774	1.52322206E-001
3775	1.90922304E-001
3776	1.97250783E-001
3777	2.37025077E-001
3778	1.12120357E-001
3779	1.28295743E-001
3780	1.35017865E-001
3781	2.15202665E-001
3782	3.18389331E-001
3783	1.95908048E-001
3784	1.80400852E-001
3785	2.90430333E-001
3786	2.83509162E-001
3787	2.32878779E-001
3788	2.98978453E-001
3789	3.18076356E-001
3790	2.78305761E-001
3791	2.70163446E-001
3792	3.29947624E-001
3793	2.31850846E-001
3794	2.43730302E-001
3795	2.97891986E-001
3796	2.59299579E-001
3797	2.38345577E-001
3798	2.68958374E-001
3799	2.71333541E-001
3800	1.70251657E-001
3801	1.69997783E-001
3802	1.89361184E-001
3803	2.20784930E-001
3804	1.50550010E-001
3805	1.34820842E-001
3806	1.33248128E-001
3807	1.67762258E-001
3808	1.29534363E-001
3809	2.11859690E-001
3810	7.97749485E-002
3811	2.02732138E-001
3812	1.04184605E-001
3813	1.75543217E-001
3814	2.68341659E-001
3815	2.76260872E-001
3816	2.15278055E-001
3817	2.32839257E-001
3818	2.33031344E-001
3819	2.48304718E-001
3820	2.40768107E-001
3821	1.55657306E-001
3822	2.01332377E-001
3823	2.35881706E-001
3824	2.28541871E-001
3825	2.22595163E-001
3826	2.85774460E-001
3827	2.66885695E-001
3828	2.56502680E-001
3829	2.92613909E-001
3830	3.27783059E-001
3831	2.50664490E-001
3832	1.90261300E-001
3833	1.76718259E-001
3834	2.35754187E-001
3835	1.70868230E-001
3836	2.04069339E-001
3837	2.48502500E-001
3838	1.95994151E-001
3839	2.59818826E-001
3840	1.40870528E-001
3841	1.15518455E-001
3842	1.15741533E-001
3843	6.54313812E-002
3844	7.74394181E-002
3845	7.53415992E-002
3846	1.93301862E-001
3847	1.53888598E-001
3848	4.01134302E-002
3849	1.31701031E-001
3850	8.51135481E-002
3851	1.23278774E-001
3852	1.79204647E-001
3853	8.86162340E-002
3854	8.57649994E-002
3855	1.02567536E-001
3856	8.28999908E-002
3857	1.45477150E-001
3858	1.83540739E-001
3859	2.01539073E-001
3860	5.93132520E-002
3861	8.93404977E-002
3862	1.53662333E-001
3863	1.91385627E-001
3864	2.22215429E-001
3865	2.21373763E-001
3866	1.41975600E-001
3867	1.57534422E-001
3868	1.20777993E-001
3869	1.62914789E-001
3870	2.51398976E-001
3871	2.16019964E-001
3872	2.12210868E-001
3873	1.24776730E-001
3874	8.65757452E-002
3875	1.08552798E-001
3876	1.61840457E-001
3877	1.14954889E-001
3878	9.17474523E-002
3879	4.40705105E-002
3880	7.56763424E-002
3881	1.26701069E-001
3882	8.61347904E-002
3883	1.77988814E-001
3884	2.04324713E-001
3885	1.50311445E-001
3886	1.68039355E-001
3887	2.16999820E-001
3888	8.81483447E-002
3889	1.60868873E-001
3890	1.10716228E-001
3891	1.55934967E-001
3892	1.52843819E-001
3893	4.88342198E-002
3894	1.09247265E-001
3895	1.97236626E-001
3896	2.16335180E-001
3897	2.39689106E-001
3898	3.01826245E-001
3899	2.35735100E-001
3900	2.50720567E-001
3901	1.89451666E-001
3902	2.16564131E-001
3903	2.67215342E-001
3904	2.01336066E-001
3905	3.44865539E-001
3906	3.21642818E-001
3907	2.82386608E-001
3908	3.12148883E-001
3909	3.04781691E-001
3910	2.73313079E-001
3911	2.77907178E-001
3912	3.14017931E-001
3913	3.67492259E-001
3914	3.46330783E-001
3915	2.88371104E-001
3916	3.13010376E-001
3917	3.97340578E-001
3918	2.96130784E-001
3919	2.01096131E-001
3920	2.75720305E-001
3921	3.02061575E-001
3922	2.35786633E-001
3923	2.78247557E-001
3924	2.46778001E-001
3925	2.32524826E-001
3926	3.00695380E-001
3927	3.58131072E-001
3928	3.35127887E-001
3929	3.33757838E-001
3930	2.14102868E-001
3931	1.66036846E-001
3932	2.03420252E-001
3933	2.25063189E-001
3934	2.06114386E-001
3935	2.30959573E-001
3936	2.86775073E-001
3937	2.48427727E-001
3938	2.32492160E-001
3939	3.36641999E-001
3940	2.55626050E-001
3941	1.57474641E-001
3942	1.82459180E-001
3943	2.69117723E-001
3944	2.64350193E-001
3945	2.58340910E-001
3946	2.86752992E-001
3947	2.37922839E-001
3948	2.14435067E-001
3949	2.98617990E-001
3950	3.14248661E-001
3951	3.31414391E-001
3952	2.59733421E-001
3953	3.04192996E-001
3954	3.82816626E-001
3955	3.11663620E-001
3956	2.50434295E-001
3957	3.90049811E-001
3958	3.42980763E-001
3959	3.23653070E-001
3960	2.94135142E-001
3961	1.73240458E-001
3962	3.14160679E-001
3963	2.62366381E-001
3964	3.18945590E-001
3965	3.32992416E-001
3966	2.82061633E-001
3967	2.85562035E-001
3968	1.24254679E-001
3969	1.31236350E-001
3970	1.74161999E-001
3971	1.54275336E-001
3972	1.83728758E-001
3973	1.45551434E-001
3974	1.50167418E-001
3975	1.00212917E-001
3976	1.44454983E-001
3977	1.35263357E-001
3978	1.85133999E-001
3979	2.02592290E-001
3980	1.29283263E-001
3981	1.30230695E-001
3982	8.85984337E-002
3983	1.25257324E-001
3984	2.37925814E-001
3985	1.76422760E-001
3986	2.09807195E-001
3987	2.14969462E-001
3988	9.85785691E-002
3989	1.60229026E-001
3990	2.12966922E-001
3991	1.66421956E-001
3992	2.00885246E-001
3993	2.26784436E-001
3994	2.55459664E-001
3995	2.72494798E-001
3996	2.48465562E-001
3997	2.91569240E-001
3998	2.36848863E-001
3999	1.60798176E-001
4000	1.86453486E-001
4001	1.55881160E-001
4002	1.95204479E-001
4003	2.15928744E-001
4004	2.00234442E-001
4005	2.19499040E-001
4006	1.86330327E-001
4007	1.39910884E-001
4008	1.00319965E-001
4009	1.03836655E-001
4010	4.49671215E-002
4011	1.09280342E-001
4012	1.31345519E-001
4013	1.63949034E-001
4014	1.15796939E-001
4015	1.49278638E-001
4016	2.09684070E-001
4017	2.27675844E-001
4018	3.18809932E-001
4019	2.28847751E-001
4020	3.23336858E-001
4021	2.55284499E-001
4022	2.03776603E-001
4023	2.83806443E-001
4024	2.78998072E-001
4025	2.41729572E-001
4026	1.93553296E-001
4027	1.70715927E-001
4028	1.77888548E-001
4029	1.17771537E-001
4030	1.53095423E-001
4031	1.21793341E-001
4032	8.70844783E-002
4033	9.80173309E-002
4034	1.80712236E-001
4035	1.04361061E-001
4036	1.49571064E-001
4037	1.58506885E-001
4038	2.44699431E-001
4039	5.93361572E-002
4040	1.37610507E-001
4041	2.82838175E-002
4042	1.79591721E-001
4043	1.73109164E-001
4044	1.30420871E-001
4045	8.84709209E-002
4046	1.60513684E-001
4047	8.75304152E-002
4048	7.55873141E-002
4049	1.78038650E-001
4050	2.36455512E-001
4051	2.73119148E-001
4052	1.69699597E-001
4053	2.71405173E-001
4054	3.39873746E-001
4055	2.93118319E-001
4056	1.91768130E-001
4057	2.50021470E-001
4058	2.42383507E-001
4059	1.64747547E-001
4060	1.49341576E-001
4061	8.06233367E-002
4062	1.00539755E-001
4063	1.47164018E-001
4064	1.82713168E-001
4065	2.34173208E-001
4066	2.79182404E-001
4067	2.73806827E-001
4068	2.03579260E-001
4069	1.42437329E-001
4070	8.33204292E-002
4071	1.47076032E-001
4072	1.95558758E-001
4073	1.83633309E-001
4074	1.58450814E-001
4075	1.66092583E-001
4076	1.42045407E-001
4077	1.17691613E-001
4078	1.29214684E-001
4079	8.26599681E-003
4080	-4.33541655E-002
4081	-6.58651567E-002
4082	3.40076330E-002
4083	1.04687274E-001
4084	2.29241985E-001
4085	1.56040640E-001
4086	2.26744573E-001
4087	7.69712651E-002
4088	3.91399253E-002
4089	1.00887383E-001
4090	4.72375372E-002
4091	-5.42961357E-003
4092	3.64811932E-002
4093	9.44392282E-002
4094	1.22423048E-002
4095	6.61279469E-002
4096	8.76283500E-002
4097	1.24684525E-001
4098	6.32788483E-002
4099	1.48093400E-001
4100	1.94148777E-001
4101	2.29649854E-001
4102	1.20793098E-001
4103	1.72993433E-001
4104	1.76683527E-001
4105	9.69335789E-002
4106	6.72197355E-002
4107	2.79445062E-002
4108	1.11428789E-001
4109	2.43969502E-001
4110	1.21511033E-001
4111	2.01290539E-001
4112	1.87116781E-001
4113	2.66922117E-001
4114	2.98690919E-001
4115	1.44554265E-001
4116	1.07821875E-001
4117	1.11824401E-001
4118	1.26145696E-001
4119	7.90888130E-002
4120	1.44475026E-001
4121	1.66973830E-001
4122	1.65695440E-001
4123	1.78022352E-001
4124	5.93801457E-002
4125	1.79725673E-001
4126	2.84124267E-001
4127	2.77564481E-001
4128	2.42431783E-001
4129	2.18970450E-001
4130	2.02408142E-001
4131	1.18527634E-001
4132	2.38288842E-001
4133	3.10802212E-001
4134	1.33224139E-001
4135	2.83271361E-001
4136	3.44985314E-001
4137	2.92638445E-001
4138	2.24595201E-001
4139	1.15933443E-001
4140	1.17069947E-001
4141	1.75345488E-001
4142	1.21063170E-001
4143	1.06355477E-001
4144	1.81516546E-001
4145	1.28685582E-001
4146	1.20601477E-001
4147	1.55237940E-001
4148	2.08034848E-001
4149	1.68913259E-001
4150	9.17826451E-002
4151	8.32654126E-002
4152	1.16860091E-001
4153	6.92831410E-002
4154	1.37792220E-001
4155	1.45116332E-001
4156	1.11466622E-001
4157	6.13615815E-002
4158	1.27790293E-001
4159	1.98396432E-001
4160	1.17999154E-001
4161	1.01885404E-001
4162	5.58924574E-002
4163	5.02487985E-002
4164	-1.93633057E-002
4165	-6.45829482E-002
4166	6.56407123E-002
4167	6.24616409E-002
4168	6.28237036E-002
4169	6.69498074E-002
4170	8.42120197E-002
4171	1.89522591E-001
4172	1.75221766E-001
4173	2.22451265E-002
4174	1.08357147E-001
4175	4.86137875E-002
4176	8.94709504E-002
4177	1.04279940E-001
4178	8.86110297E-002
4179	1.62063614E-001
4180	2.35165081E-001
4181	2.36189608E-001
4182	1.49090721E-001
4183	7.98316189E-002
4184	1.96686757E-001
4185	1.79945629E-001
4186	2.83531514E-001
4187	2.38152756E-001
4188	2.46963477E-001
4189	2.55434585E-001
4190	2.21043158E-001
4191	2.41011726E-001
4192	2.18985849E-001
4193	2.01212184E-001
4194	2.35475438E-001
4195	6.58349283E-002
4196	4.87738733E-002
4197	1.26970295E-001
4198	1.67023606E-001
4199	1.43528859E-001
4200	2.51251084E-001
4201	2.86581465E-001
4202	2.82794786E-001
4203	2.69748385E-001
4204	2.84718775E-001
4205	2.70806655E-001
4206	2.03106561E-001
4207	2.89015037E-001
4208	2.52381242E-001
4209	2.03329678E-001
4210	2.73984759E-001
4211	2.02496778E-001
4212	2.17418254E-001
4213	2.86305290E-001
4214	2.35169246E-001
4215	3.49553327E-001
4216	2.32711702E-001
4217	2.21290360E-001
4218	1.59650944E-001
4219	8.44856355E-002
4220	1.74887030E-001
4221	2.24724455E-001
4222	2.11340289E-001
4223	2.29376351E-001
4224	2.20545449E-001
4225	1.92965603E-001
4226	1.50849717E-001
4227	1.78724780E-001
4228	1.70560850E-001
4229	1.35482466E-001
4230	2.32548772E-001
4231	2.49949689E-001
4232	2.48294781E-001
4233	2.70535911E-001
4234	2.51651047E-001
4235	2.30015650E-001
4236	2.34876414E-001
4237	1.77987894E-001
4238	2.89303321E-001
4239	1.44280880E-001
4240	1.57987360E-001
4241	1.24529704E-001
4242	1.93185159E-001
4243	1.53772816E-001
4244	9.88369142E-002
4245	1.56039472E-001
4246	1.17039231E-001
4247	1.27770980E-001
4248	1.08686004E-002
4249	8.67076469E-002
4250	1.25348721E-001
4251	1.60709429E-001
4252	2.00297975E-001
4253	2.21459891E-001
4254	1.41947301E-001
4255	4.19188388E-002
4256	6.39034458E-002
4257	1.41187061E-001
4258	7.23532781E-002
4259	1.49067965E-002
4260	9.62655152E-002
4261	2.26258250E-002
4262	-4.47190978E-002
4263	3.14597417E-002
4264	6.65205198E-002
4265	-4.91233347E-002
4266	-2.78752264E-002
4267	8.94685072E-002
4268	1.58480540E-001
4269	2.25609666E-001
4270	2.70691777E-001
4271	2.26079524E-001
4272	2.00125694E-001
4273	1.22031816E-001
4274	1.56314346E-001
4275	1.63578977E-001
4276	2.03561290E-001
4277	2.11987650E-001
4278	2.44901949E-001
4279	2.50955116E-001
4280	1.83869365E-001
4281	8.24446380E-002
4282	1.05521032E-001
4283	8.76978972E-002
4284	1.16563214E-001
4285	-1.39582887E-002
4286	6.62026030E-002
4287	5.55965017E-002
4288	3.68681963E-002
4289	-2.85060880E-002
4290	1.22618287E-001
4291	1.78810329E-001
4292	1.45305212E-001
4293	1.78657547E-001
4294	2.09003530E-001
4295	1.69539596E-001
4296	1.26054797E-001
4297	3.87651900E-002
4298	7.40928880E-002
4299	1.48051922E-001
4300	5.32269236E-002
4301	1.01996801E-001
4302	1.01126739E-001
4303	1.84830966E-001
4304	1.21287668E-001
4305	8.31050065E-002
4306	2.18982667E-001
4307	1.68658159E-001
4308	1.41462109E-001
4309	2.65857573E-001
4310	1.22265723E-001
4311	1.54836353E-001
4312	2.57238850E-001
4313	1.83579211E-001
4314	2.84525378E-001
4315	2.01557666E-001
4316	1.44636578E-001
4317	9.26295404E-002
4318	1.53691647E-001
4319	1.32491885E-001
4320	1.25877779E-001
4321	1.48623421E-001
4322	1.37607531E-001
4323	5.66107095E-002
4324	8.33492738E-002
4325	1.09278773E-001
4326	1.45576498E-001
4327	1.79786868E-001
4328	1.33063149E-001
4329	1.33045704E-001
4330	9.32444168E-003
4331	1.39847804E-002
4332	2.16638794E-002
4333	2.56801427E-002
4334	4.05669626E-002
4335	-6.10588955E-002
4336	6.26180511E-002
4337	7.35950783E-002
4338	3.42596344E-002
4339	1.43053874E-001
4340	1.44470443E-002
4341	2.11980178E-001
4342	1.52070038E-001
4343	1.44146276E-001
4344	2.01195265E-001
4345	1.53299233E-001
4346	1.31225084E-001
4347	6.04056096E-002
4348	1.06544505E-001
4349	5.52935622E-002
4350	8.22942285E-002
4351	1.53578910E-001
4352	1.06112339E-001
4353	1.62886344E-001
4354	1.05192381E-001
4355	8.56197078E-002
4356	2.87623196E-003
4357	1.72899944E-001
4358	8.98709712E-002
4359	1.09816991E-001
4360	8.42995979E-002
4361	3.74392298E-002
4362	-2.26353566E-002
4363	6.65431677E-002
4364	6.71051941E-002
4365	9.99434001E-002
4366	1.35316987E-001
4367	1.97035601E-001
4368	1.46752448E-001
4369	1.04636842E-001
4370	9.63957242E-002
4371	8.64945299E-002
4372	1.41270269E-001
4373	1.13435152E-001
4374	9.28719207E-002
4375	9.11967051E-002
4376	8.20791407E-002
4377	8.72661964E-002
4378	7.23632912E-002
4379	-5.41531427E-003
4380	3.97348099E-002
4381	5.27983738E-002
4382	8.79433684E-002
4383	7.54638239E-002
4384	3.30653987E-002
4385	-1.19006020E-002
4386	-9.91858565E-002
4387	-4.14841542E-002
4388	4.59975046E-002
4389	-1.72345338E-002
4390	7.31334648E-002
4391	6.62732794E-002
4392	2.09810334E-002
4393	7.27858450E-002
4394	1.22856101E-001
4395	1.32155345E-001
4396	1.07989765E-001
4397	8.38215948E-002
4398	1.17015078E-001
4399	1.21260663E-001
4400	1.65827761E-001
4401	1.81280084E-001
4402	2.03874544E-001
4403	8.20114457E-002
4404	1.07498379E-001
4405	1.63699708E-001
4406	1.40965526E-001
4407	1.39049970E-001
4408	1.00273734E-001
4409	1.70902040E-001
4410	1.41720808E-001
4411	1.77178349E-001
4412	1.60860589E-001
4413	1.72194685E-001
4414	2.08103767E-001
4415	1.85360459E-001
4416	1.07684930E-001
4417	7.68777342E-002
4418	7.62873144E-002
4419	5.58189462E-002
4420	2.05856024E-001
4421	2.35355927E-001
4422	2.20335584E-001
4423	2.53894885E-001
4424	1.37728550E-001
4425	1.08257029E-001
4426	1.06137900E-001
4427	2.11883079E-002
4428	1.57270540E-001
4429	1.92409401E-001
4430	1.88130074E-001
4431	2.83188359E-001
4432	2.66095565E-001
4433	2.03899875E-001
4434	1.85671573E-001
4435	1.87170774E-001
4436	2.01157389E-001
4437	2.08461102E-001
4438	2.65650266E-001
4439	1.08200094E-001
4440	1.66668005E-001
4441	1.52519129E-001
4442	7.93084863E-002
4443	1.36243524E-001
4444	1.27494070E-001
4445	3.43370631E-002
4446	8.06699360E-002
4447	4.22674742E-002
4448	-2.14715285E-002
4449	-5.73963985E-002
4450	-3.37199845E-002
4451	-6.90665508E-002
4452	-6.33077186E-002
4453	-4.51422866E-002
4454	-1.00014793E-001
4455	-5.07903588E-002
4456	-1.73999854E-001
4457	-1.11582771E-001
4458	-8.39075654E-002
4459	-7.14368324E-002
4460	-3.38439920E-002
4461	-1.19942277E-002
4462	4.10803144E-002
4463	3.81169586E-002
4464	9.08392739E-002
4465	5.34903956E-003
4466	-2.51635527E-002
4467	-5.09655750E-002
4468	-1.34357156E-001
4469	-1.50547392E-001
4470	-8.87280771E-002
4471	-1.67893606E-001
4472	-9.14401305E-002
4473	-2.10907007E-002
4474	-5.99792866E-002
4475	-5.83841353E-002
4476	4.60664722E-002
4477	-1.03502513E-002
4478	1.15669804E-003
4479	-1.84285461E-003
4480	-3.63654211E-003
4481	4.03876418E-002
4482	6.30173747E-002
4483	9.34707489E-002
4484	-7.10226313E-003
4485	-3.02986394E-002
4486	9.83207181E-003
4487	8.53410726E-002
4488	6.80655657E-003
4489	2.58932960E-002
4490	-6.90528398E-003
4491	1.42511827E-002
4492	1.26581257E-001
4493	7.77719716E-002
4494	8.44536026E-002
4495	1.12902747E-001
4496	9.96515992E-002
4497	1.03090462E-001
4498	1.83077019E-001
4499	2.02633465E-001
4500	1.05175434E-001
4501	1.89958270E-001
4502	2.91126826E-001
4503	2.30038901E-001
4504	1.87677414E-001
4505	7.84216578E-002
4506	1.65862115E-001
4507	1.54404391E-001
4508	2.58505132E-001
4509	1.47805520E-001
4510	1.93884033E-001
4511	2.00503960E-001
4512	3.04613738E-001
4513	2.44379811E-001
4514	1.65408505E-001
4515	1.27020277E-001
4516	1.08465614E-001
4517	1.34872649E-001
4518	6.89784224E-002
4519	1.56365953E-001
4520	1.73742222E-001
4521	1.03438012E-001
4522	5.33327990E-002
4523	1.80489834E-001
4524	1.94567139E-001
4525	1.06406486E-001
4526	1.29581223E-001
4527	2.14737664E-001
4528	2.04557874E-001
4529	2.38024410E-001
4530	2.73952257E-001
4531	2.52044662E-001
4532	2.70798876E-001
4533	1.64022087E-001
4534	1.50642711E-001
4535	7.13703717E-002
4536	8.23966757E-002
4537	1.31427567E-001
4538	1.57219120E-001
4539	2.45068900E-001
4540	1.94922475E-001
4541	1.75638706E-001
4542	1.70294204E-001
4543	2.03934226E-001
4544	2.13334912E-001
4545	2.16802150E-001
4546	1.92775095E-001
4547	1.72473023E-001
4548	1.68845607E-001
4549	1.03313435E-001
4550	2.60747749E-001
4551	2.30544571E-001
4552	3.75655030E-002
4553	8.93446395E-002
4554	8.89136629E-002
4555	1.48715094E-001
4556	1.83549633E-001
4557	1.58167552E-001
4558	2.14187269E-001
4559	1.63928951E-001
4560	1.86494597E-001
4561	2.05108749E-001
4562	2.13573074E-001
4563	1.48267601E-001
4564	2.03685015E-001
4565	1.47422920E-001
4566	1.28897785E-001
4567	2.32492215E-001
4568	2.29483929E-001
4569	1.62982105E-001
4570	2.19914601E-001
4571	2.56677705E-001
4572	2.52169503E-001
4573	3.22899506E-001
4574	2.32422778E-001
4575	2.43098800E-001
4576	2.65256484E-001
4577	2.76699471E-001
4578	2.86407995E-001
4579	3.64245157E-001
4580	2.83126102E-001
4581	2.30851157E-001
4582	2.56343821E-001
4583	2.15992732E-001
4584	1.66481657E-001
4585	1.16551309E-001
4586	9.92808839E-002
4587	1.19725164E-001
4588	1.37254402E-001
4589	1.86248532E-001
4590	1.50524391E-001
4591	1.53274871E-001
4592	1.70467247E-001
4593	4.90445140E-002
4594	7.60065351E-002
4595	1.50921182E-001
4596	1.36954865E-001
4597	1.58354938E-001
4598	1.83607116E-001
4599	1.66468007E-001
4600	1.75939452E-001
4601	1.15696204E-001
4602	6.78946962E-002
4603	1.79454493E-003
4604	-1.97564810E-003
4605	6.45498610E-002
4606	4.47650331E-002
4607	5.43686953E-002
4608	7.65018689E-002
4609	9.38734578E-002
4610	5.99146849E-002
4611	6.20534139E-002
4612	-3.66700276E-002
4613	5.24928361E-004
4614	9.02243315E-002
4615	6.58810927E-002
4616	8.43379011E-003
4617	-2.39598584E-002
4618	-1.92243834E-002
4619	5.98096066E-002
4620	1.60679582E-001
4621	1.26123286E-001
4622	1.15272079E-001
4623	1.02503907E-001
4624	6.04651916E-002
4625	5.62928733E-002
4626	7.76115332E-002
4627	7.18075744E-002
4628	8.67381767E-002
4629	5.32858045E-002
4630	3.13855528E-002
4631	5.92146785E-002
4632	1.27719228E-001
4633	1.00262865E-001
4634	1.52591071E-001
4635	3.86555269E-002
4636	4.38315919E-002
4637	2.01335128E-001
4638	1.49855495E-001
4639	1.39065419E-001
4640	1.23536959E-001
4641	1.45985645E-001
4642	1.86875267E-001
4643	1.65001927E-001
4644	1.25827988E-001
4645	1.77584329E-001
4646	1.51120401E-001
4647	8.66887615E-002
4648	4.82759580E-002
4649	9.26644057E-002
4650	1.64303791E-001
4651	1.22252742E-001
4652	1.47386638E-001
4653	1.60957444E-001
4654	1.64601944E-001
4655	1.39317200E-001
4656	1.35274833E-001
4657	7.79387137E-002
4658	1.16180558E-001
4659	2.01636080E-001
4660	1.40878102E-001
4661	1.56258044E-001
4662	1.52389240E-001
4663	1.45889077E-001
4664	1.58267742E-001
4665	1.17083906E-001
4666	1.56826510E-001
4667	1.60727843E-001
4668	1.52985024E-002
4669	1.22256257E-001
4670	1.17546515E-001
4671	5.78051093E-002
4672	6.28866485E-002
4673	4.56760068E-002
