sweep	gR
25504	6.31762024E-003
25505	3.12025351E-002
25506	7.02606834E-002
25507	1.30756012E-001
25508	1.90836597E-001
25509	1.24609913E-001
25510	1.02773671E-001
25511	9.12888427E-002
25512	1.49848166E-001
25513	2.78886966E-002
25514	-2.13821045E-002
25515	-7.21179398E-002
25516	-1.97793437E-002
25517	-1.25213634E-001
25518	-1.15276719E-001
25519	-3.56889890E-002
25520	-3.63300421E-002
25521	-3.09417133E-002
25522	5.12692937E-003
25523	6.25536368E-002
25524	-3.59226977E-002
25525	-9.20152412E-002
25526	-5.30625263E-002
25527	-5.06799350E-002
25528	-1.97453276E-001
25529	-2.04458186E-001
25530	-1.02443829E-001
25531	-1.93928614E-002
25532	-6.82004265E-002
25533	-6.48734654E-002
25534	-1.02080920E-001
25535	-7.53622873E-002
25536	-1.30098137E-001
25537	-1.56626441E-001
25538	-8.09559917E-002
25539	-1.48858546E-001
25540	-3.79021864E-002
25541	-6.41356125E-002
25542	-4.87132038E-002
25543	-8.00062180E-003
25544	9.19451248E-002
25545	9.90944912E-003
25546	-1.37816171E-002
25547	7.44892011E-002
25548	1.63944640E-001
25549	8.39309055E-002
25550	4.84494515E-002
25551	1.27608104E-001
25552	2.93433748E-002
25553	-2.16664172E-002
25554	6.41690850E-002
25555	7.82997076E-002
25556	2.57979738E-002
25557	2.76295675E-002
25558	-2.60611052E-002
25559	6.67881603E-002
25560	-1.06735857E-002
25561	-3.71862760E-003
25562	8.34468427E-003
25563	1.24012587E-002
25564	-6.43429008E-002
25565	-6.57354047E-002
25566	-4.24381935E-002
25567	6.39780216E-002
25568	1.19245721E-001
25569	1.41290630E-001
25570	6.83861096E-002
25571	7.49426197E-002
25572	6.91070874E-002
25573	1.98195718E-002
25574	-7.29520829E-002
25575	1.24491156E-002
25576	-5.86673801E-002
25577	4.13177273E-002
25578	-2.69236837E-002
25579	-2.44700900E-002
25580	-1.23613615E-001
25581	-1.63474806E-001
25582	-9.42282163E-002
25583	-1.48013440E-001
25584	-1.63762527E-001
25585	-1.92709531E-001
25586	-1.68033470E-001
25587	-1.97559294E-001
25588	-3.21590616E-001
25589	-1.63721389E-001
25590	-1.69221748E-001
25591	-2.53388903E-001
25592	-2.81994591E-001
25593	-1.99337679E-001
25594	-2.46947949E-001
25595	-3.19923144E-001
25596	-2.69493128E-001
25597	-1.46356918E-001
25598	-1.52995423E-001
25599	-1.40023310E-001
25600	-1.85352899E-002
25601	-2.93787417E-002
25602	-7.04727883E-002
25603	-2.22016770E-001
25604	-2.32214511E-001
25605	-1.78125074E-001
25606	-1.70928754E-001
25607	-2.52937963E-001
25608	-2.60802232E-001
25609	-9.84419091E-002
25610	-1.45571718E-001
25611	-2.47840670E-001
25612	-2.71031653E-001
25613	-3.56999353E-001
25614	-2.02869221E-001
25615	-1.65867889E-001
25616	-1.93769697E-001
25617	-3.01004931E-001
25618	-1.45562272E-001
25619	-1.45850258E-001
25620	-2.64722033E-001
25621	-2.40915433E-001
25622	-1.46003178E-001
25623	-1.36574765E-001
25624	-1.47210741E-001
25625	-1.40947174E-001
25626	-2.69565701E-001
25627	-1.43096542E-001
25628	-1.55682872E-001
25629	-1.01061657E-001
25630	-1.99724650E-001
25631	-2.72345754E-001
25632	-1.57009849E-001
25633	-1.07931281E-001
25634	-1.54113385E-001
25635	-1.93753840E-001
25636	-1.29700257E-001
25637	-6.09940164E-002
25638	-1.24666927E-002
25639	6.04536175E-002
25640	4.52975583E-002
25641	1.18419602E-001
25642	9.10472932E-002
25643	9.15218299E-002
25644	-1.18526397E-002
25645	9.04252656E-002
25646	3.10385576E-002
25647	8.97719540E-003
25648	9.45723225E-002
25649	1.62810121E-002
25650	-4.37747696E-002
25651	-4.69141229E-002
25652	-2.92279069E-002
25653	-8.86861206E-002
25654	-9.52578586E-003
25655	-7.63024549E-002
25656	-2.59548247E-002
25657	-9.98002850E-002
25658	-2.47187014E-001
25659	-2.35940087E-001
25660	-2.67019303E-001
25661	-3.23202196E-001
25662	-2.66264588E-001
25663	-2.18462556E-001
25664	-1.98694979E-001
25665	-2.86701190E-001
25666	-2.43280390E-001
25667	-1.91284887E-001
25668	-1.90213871E-001
25669	-3.29630295E-001
25670	-3.04403355E-001
25671	-1.83217750E-001
25672	-1.79794316E-001
25673	-1.95474221E-001
25674	-2.38215769E-001
25675	-2.43967200E-001
25676	-1.99169353E-001
25677	-1.67142170E-001
25678	-1.73055191E-001
25679	-1.26220156E-001
25680	-1.53285664E-001
25681	-9.05954377E-002
25682	2.13569080E-002
25683	-8.38264093E-003
25684	1.27357123E-002
25685	1.17213363E-002
25686	-9.07551954E-003
25687	3.78608513E-002
25688	4.82249556E-002
25689	2.46912998E-002
25690	-3.28633438E-002
25691	-3.77400402E-002
25692	-6.07875512E-002
25693	-1.08009260E-001
25694	-5.91012243E-002
25695	-4.34118015E-002
25696	4.84334952E-002
25697	-3.96165378E-002
25698	-2.89422418E-002
25699	1.50802535E-002
25700	1.61132419E-001
25701	1.31735250E-001
25702	5.95436635E-002
25703	-5.31115712E-002
25704	-1.27824090E-002
25705	1.56962832E-001
25706	1.34340458E-001
25707	-1.87225786E-002
25708	-8.85432568E-002
25709	-8.50952696E-002
25710	-1.37499013E-001
25711	-1.30014230E-001
25712	-5.59232120E-002
25713	-9.56468727E-002
25714	-1.22965448E-002
25715	-9.28906584E-002
25716	-6.81841664E-003
25717	-6.97717059E-002
25718	-2.00378789E-002
25719	1.99376644E-002
25720	1.50722497E-002
25721	-5.70541343E-002
25722	-5.78112598E-002
25723	-9.81710137E-003
25724	2.63688550E-002
25725	-4.35189315E-002
25726	-1.27967077E-002
25727	-4.69663862E-002
25728	-8.96105394E-002
25729	-1.38137960E-001
25730	-1.06012138E-001
25731	-3.40016338E-002
25732	-9.19766646E-002
25733	-1.03922638E-001
25734	6.58553340E-002
25735	7.17585282E-002
25736	6.67299582E-002
25737	1.28185507E-001
25738	5.30833890E-002
25739	-5.27729712E-002
25740	-2.48442683E-002
25741	3.40465493E-002
25742	3.74044562E-002
25743	4.00095496E-002
25744	1.57556735E-001
25745	8.59998166E-002
25746	5.07560089E-002
25747	9.64425301E-002
25748	5.61153981E-002
25749	1.72087296E-001
25750	1.26064715E-001
25751	1.43974832E-001
25752	1.79818185E-001
25753	1.65009842E-001
25754	1.54122390E-001
25755	7.63634761E-002
25756	8.01047655E-002
25757	1.17799088E-001
25758	-3.05189849E-003
25759	8.97762999E-002
25760	6.82460732E-002
25761	-5.74946389E-002
25762	-1.34481595E-001
25763	-1.41294983E-001
25764	-7.39831587E-002
25765	-1.52314149E-001
25766	-1.09962828E-001
25767	-1.25561023E-001
25768	-5.03684759E-002
25769	-1.20649834E-001
25770	4.27607654E-002
25771	2.32412087E-002
25772	-1.66538209E-001
25773	-1.13971656E-001
25774	-9.91170263E-003
25775	6.07814187E-002
25776	-8.32141841E-002
25777	-1.32559783E-001
25778	-1.36046783E-001
25779	-1.30436866E-001
25780	3.62247814E-002
25781	3.81627351E-002
25782	8.79991202E-002
25783	3.98409788E-002
25784	1.39706312E-001
25785	8.93461397E-002
25786	6.97503415E-002
25787	1.23901176E-001
25788	4.04220946E-002
25789	5.97085119E-002
25790	-5.49286295E-002
25791	-1.02618023E-001
25792	-1.12749519E-001
25793	-6.65519736E-002
25794	-1.13257232E-001
25795	-9.38210889E-002
25796	2.51728193E-002
25797	5.78174630E-002
25798	1.02435118E-001
25799	9.54411332E-002
25800	1.46166615E-001
25801	-6.35875126E-003
25802	-1.03757243E-001
25803	-7.62572164E-003
25804	-3.44833157E-003
25805	7.01643392E-002
25806	1.65845822E-001
25807	1.48144416E-001
25808	8.90352594E-002
25809	7.45917914E-002
25810	1.21994067E-001
25811	1.25179954E-001
25812	1.65491752E-001
25813	2.67975787E-002
25814	-4.84205028E-002
25815	-4.85300426E-002
25816	-6.67879491E-002
25817	-1.73681635E-001
25818	-8.69401004E-002
25819	-7.46845143E-002
25820	-5.77376342E-002
25821	-5.54419266E-004
25822	-4.32234051E-002
25823	-5.40625868E-002
25824	4.51684951E-002
25825	6.76226803E-002
25826	-1.29459446E-002
25827	3.32669546E-002
25828	1.11750146E-001
25829	1.19367359E-001
25830	1.49767642E-001
25831	1.26556801E-001
25832	1.36649276E-001
25833	-7.68265617E-004
25834	3.48476226E-002
25835	5.67446279E-002
25836	3.88071070E-002
25837	1.11287580E-001
25838	1.82077463E-002
25839	4.28218302E-002
25840	6.40787880E-002
25841	1.31706870E-001
25842	1.87444513E-002
25843	-2.44093162E-002
25844	8.13490060E-002
25845	1.40218175E-001
25846	1.37795439E-001
25847	-2.13423415E-002
25848	-3.13846179E-002
25849	-5.83884845E-002
25850	-4.28275104E-002
25851	4.07675283E-002
25852	3.51763629E-002
25853	-2.80837314E-002
25854	-5.19949565E-002
25855	-7.76551080E-002
25856	1.15157200E-003
25857	2.32009374E-002
25858	-8.29365706E-002
25859	-1.11560878E-001
25860	-2.58063468E-001
25861	-2.13175686E-001
25862	-5.86444883E-002
25863	2.57092123E-002
25864	5.83392732E-002
25865	-2.39374520E-002
25866	-8.32672408E-002
25867	-4.34357770E-002
25868	-5.03432154E-002
25869	5.12841168E-002
25870	1.64802249E-002
25871	1.36139645E-001
25872	2.18553146E-001
25873	1.97358585E-001
25874	1.27297287E-001
25875	3.95678631E-002
25876	1.43813171E-001
25877	1.24077983E-001
25878	1.37003308E-001
25879	1.22080118E-001
25880	1.57646055E-001
25881	1.68863968E-001
25882	1.09677642E-001
25883	1.54449877E-001
25884	1.02705023E-001
25885	4.06557693E-004
25886	9.41470455E-002
25887	2.39014058E-001
25888	1.70039447E-001
25889	8.53013845E-002
25890	6.72844706E-002
25891	5.38319614E-002
25892	8.97775271E-002
25893	9.92724167E-002
25894	1.08666875E-001
25895	1.83294046E-001
25896	1.79913160E-001
25897	1.06267016E-001
25898	2.34801793E-001
25899	2.33728632E-001
25900	5.62020195E-002
25901	1.05591498E-001
25902	1.25800540E-001
25903	-2.50682289E-002
25904	-4.26955418E-002
25905	1.94748278E-002
25906	7.15151745E-002
25907	1.38098009E-001
25908	2.16274953E-001
25909	1.58538210E-001
25910	2.81198557E-001
25911	2.98697344E-001
25912	2.29762854E-001
25913	2.23336722E-001
25914	2.33959659E-001
25915	1.68859748E-001
25916	1.55938932E-001
25917	6.02404902E-002
25918	1.17723943E-001
25919	7.95449172E-002
25920	1.50473662E-001
25921	7.86111346E-002
25922	9.26125936E-002
25923	4.95127754E-002
25924	6.89543884E-002
25925	7.75215772E-002
25926	8.82756984E-002
25927	1.12358865E-001
25928	1.54724020E-001
25929	3.38638339E-002
25930	1.12278172E-001
25931	9.54062014E-002
25932	1.26899930E-001
25933	4.10644074E-002
25934	1.36990657E-002
25935	1.01401175E-002
25936	-2.83259882E-002
25937	-6.39054706E-002
25938	-5.57130215E-002
25939	-4.31593487E-002
25940	-3.30742746E-002
25941	-6.06868756E-002
25942	-6.55169504E-002
25943	-7.13576458E-002
25944	-7.81202952E-002
25945	1.27790427E-001
25946	1.20815430E-001
25947	-2.26084947E-002
25948	-2.44071620E-002
25949	-3.36158502E-002
25950	-1.89576946E-002
25951	4.92838077E-002
25952	-2.74093460E-002
25953	-4.03449905E-002
25954	-7.63793340E-003
25955	-6.83449945E-002
25956	7.22331582E-002
25957	7.68427187E-002
25958	8.01096770E-002
25959	8.13497870E-002
25960	-3.70181386E-002
25961	3.82769892E-002
25962	5.44739627E-002
25963	2.60731169E-002
25964	1.37728758E-003
25965	9.61330875E-002
25966	1.45832542E-001
25967	1.08548256E-001
25968	1.25850074E-001
25969	1.04044105E-001
25970	-3.35111022E-003
25971	1.53635851E-001
25972	7.29074434E-002
25973	6.33855415E-003
25974	1.18591666E-002
25975	-8.97896186E-003
25976	9.60039437E-002
25977	5.58586749E-002
25978	-9.44583682E-003
25979	6.01113088E-003
25980	-6.78810104E-002
25981	3.12838449E-002
25982	9.53364556E-002
25983	1.79584640E-003
25984	1.53342950E-001
25985	3.94403331E-002
25986	9.56788227E-002
25987	-2.20111293E-002
25988	-1.26935309E-001
25989	1.49139926E-002
25990	5.56955783E-002
25991	6.43602623E-002
25992	1.39632655E-001
25993	9.71709962E-002
25994	5.27115905E-002
25995	9.34185624E-002
25996	7.90751526E-002
25997	8.46206409E-002
25998	1.28063981E-001
25999	7.68289527E-002
26000	1.32603115E-001
26001	-9.60921357E-003
26002	6.05894044E-002
26003	2.25852465E-002
26004	2.56899259E-002
26005	6.02076685E-002
26006	4.46637203E-002
26007	6.53466389E-003
26008	-1.28121717E-001
26009	-8.53889388E-002
26010	-8.32297766E-002
26011	-7.15937948E-002
26012	-7.88886397E-002
26013	1.26981829E-001
26014	-1.69983114E-002
26015	4.66148793E-002
26016	-2.32002757E-002
26017	-1.04342135E-002
26018	3.87371871E-003
26019	-3.08965572E-002
26020	1.48528310E-001
26021	1.34476364E-001
26022	1.02430296E-001
26023	1.44637147E-001
26024	9.02526203E-002
26025	1.23864957E-001
26026	1.30041764E-001
26027	1.09189984E-002
26028	8.82213184E-002
26029	3.60825625E-002
26030	5.15999312E-003
26031	9.68386445E-002
26032	6.60995689E-002
26033	8.14508988E-002
26034	1.09765170E-001
26035	1.62541882E-001
26036	-3.99980926E-003
26037	5.28196768E-003
26038	7.46923837E-002
26039	-4.67226628E-002
26040	2.43552968E-002
26041	5.93696327E-002
26042	4.95699389E-002
26043	1.15745821E-001
26044	7.47261082E-002
26045	1.21006599E-001
26046	-4.70619215E-003
26047	1.99720412E-002
26048	-3.81576225E-002
26049	4.88964623E-002
26050	-1.49987532E-002
26051	1.29638428E-001
26052	8.60084441E-002
26053	1.49100928E-001
26054	9.51385752E-002
26055	1.51417858E-001
26056	2.47126657E-002
26057	3.26008207E-002
26058	-1.18219585E-002
26059	6.16898594E-002
26060	8.29037562E-003
26061	2.22407579E-002
26062	4.65401311E-002
26063	7.38871405E-002
26064	5.16162462E-002
26065	1.55007880E-002
26066	-8.29952077E-002
26067	-5.12751118E-002
26068	4.45847264E-002
26069	-6.78275098E-002
26070	5.04569576E-003
26071	6.44783409E-002
26072	4.78981826E-002
26073	1.30821486E-001
26074	2.28422891E-002
26075	1.02032607E-002
26076	2.05653720E-002
26077	-1.27856301E-001
26078	-4.98566040E-002
26079	-6.44632504E-002
26080	-6.35133456E-002
26081	-1.52185022E-002
26082	-4.23755985E-002
26083	-1.88812972E-002
26084	5.66321880E-003
26085	4.64393187E-002
26086	1.06443345E-001
26087	1.04785049E-001
26088	8.38475313E-002
26089	2.20751338E-001
26090	1.00581838E-001
26091	3.70407089E-002
26092	1.79444568E-002
26093	-4.85542305E-002
26094	2.01052845E-002
26095	1.71889566E-002
26096	-4.36250356E-002
26097	-5.61323603E-002
26098	-4.00946581E-002
26099	-8.89901504E-002
26100	-1.61470235E-001
26101	-2.18550763E-001
26102	-2.06682497E-001
26103	-1.73978710E-001
26104	-7.45059973E-002
26105	-1.16054065E-001
26106	-1.55712886E-001
26107	-5.99859461E-002
26108	-7.02110873E-002
26109	-6.17664843E-002
26110	4.54787760E-002
26111	-1.27997477E-001
26112	-7.31709844E-002
26113	-7.99358476E-002
26114	-1.84879019E-001
26115	-3.08905406E-001
26116	-2.69003645E-001
26117	-1.68048665E-001
26118	-5.93056595E-002
26119	-8.45762653E-002
26120	-1.45028140E-001
26121	-2.24722561E-001
26122	-1.28214030E-001
26123	-4.49169141E-002
26124	1.85110160E-002
26125	5.33377257E-002
26126	9.31876808E-002
26127	-1.02211487E-001
26128	-8.25352492E-002
26129	-1.24267710E-001
26130	3.39498126E-004
26131	3.60735058E-002
26132	-1.53431712E-001
26133	-5.48286394E-002
26134	-1.46289581E-001
26135	-6.08847729E-002
26136	-3.76967360E-002
26137	-1.79659167E-002
26138	-4.31551451E-002
26139	8.10702308E-002
26140	-7.85322587E-004
26141	-4.30702227E-002
26142	-5.99357306E-002
26143	3.24422084E-002
26144	-3.85420117E-003
26145	-5.01326550E-002
26146	-3.71939595E-002
26147	-3.79016534E-002
26148	1.36406469E-001
26149	4.19271216E-002
26150	1.66850326E-002
26151	3.92711892E-002
26152	9.31070589E-002
26153	9.66671746E-002
26154	1.13389041E-001
26155	1.22798695E-001
26156	1.17691970E-001
26157	8.90716703E-002
26158	2.74839518E-002
26159	8.98032678E-002
26160	7.32816687E-002
26161	4.16095286E-002
26162	3.94635184E-002
26163	6.72207501E-002
26164	-9.36918420E-002
26165	1.44218234E-002
26166	-5.19618857E-002
26167	-7.73087950E-002
26168	-1.93823842E-001
26169	-2.00212205E-001
26170	-2.56628740E-001
26171	-1.38137692E-003
26172	-1.96403547E-002
26173	-5.72700386E-002
26174	-4.45842258E-003
26175	-1.19599425E-001
26176	-4.33388087E-002
26177	5.67366362E-002
26178	1.14440002E-002
26179	3.82999803E-002
26180	-2.85457230E-002
26181	-1.43600184E-001
26182	-1.66764376E-001
26183	-1.49984441E-001
26184	-1.36009726E-001
26185	-1.07800756E-001
26186	-7.11104768E-002
26187	-1.24458623E-001
26188	-1.24232523E-003
26189	3.89624386E-002
26190	-1.50617766E-001
26191	-1.76598714E-001
26192	-1.71559147E-002
26193	-6.05169797E-002
26194	3.83629891E-002
26195	1.13411629E-001
26196	6.76213657E-002
26197	5.58796135E-002
26198	3.98447851E-002
26199	-7.90957644E-003
26200	8.98727688E-003
26201	2.15081240E-002
26202	3.03809004E-002
26203	-7.07924502E-002
26204	3.45688519E-002
26205	-2.31457584E-002
26206	-1.08514851E-002
26207	-2.14708880E-002
26208	4.70967554E-002
26209	2.92603053E-002
26210	-3.97899968E-002
26211	-7.59625231E-003
26212	-1.27506890E-001
26213	-1.28427078E-001
26214	-1.65914508E-001
26215	-7.75734734E-002
26216	-1.02289093E-001
26217	2.73293616E-002
26218	3.98713474E-002
26219	-1.47491733E-001
26220	1.14490090E-001
26221	1.00705654E-001
26222	3.09384102E-001
26223	2.00774191E-001
26224	1.91498750E-001
26225	1.34461731E-001
26226	7.40242970E-002
26227	1.91673603E-001
26228	4.71456079E-002
26229	1.72015033E-001
26230	2.15614141E-001
26231	1.34697768E-001
26232	1.52743170E-001
26233	2.51538060E-001
26234	8.94164397E-002
26235	1.29532754E-001
26236	1.33285332E-001
26237	2.29831035E-001
26238	1.58179161E-001
26239	1.14404721E-001
26240	9.11982165E-002
26241	9.01622929E-002
26242	1.18768983E-001
26243	1.83709174E-001
26244	1.35199831E-001
26245	6.73460278E-002
26246	1.35206733E-001
26247	9.99748211E-002
26248	1.73594019E-001
26249	-3.72274845E-002
26250	4.47506260E-004
26251	-8.44650338E-002
26252	-6.19681772E-002
26253	2.57231864E-002
26254	-1.08139450E-001
26255	-2.11166744E-001
26256	-1.30557381E-001
26257	-1.11248734E-001
26258	-1.24220023E-001
26259	-7.06808636E-002
26260	-2.00596694E-002
26261	5.19472667E-002
26262	-2.49718748E-002
26263	8.66031355E-004
26264	6.44037215E-002
26265	1.93170541E-002
26266	4.55740414E-003
26267	8.42188206E-003
26268	5.22128287E-003
26269	1.10085533E-002
26270	-5.65476238E-003
26271	-7.67765865E-002
26272	3.78706040E-002
26273	8.29024522E-002
26274	3.15341702E-002
26275	1.75949243E-001
26276	1.18286154E-001
26277	1.09739299E-001
26278	6.16545075E-002
26279	1.28570946E-001
26280	1.27972752E-001
26281	2.17720627E-001
26282	1.52758426E-001
26283	8.51757994E-002
26284	1.00655849E-001
26285	-2.71927117E-004
26286	1.85027023E-001
26287	1.77011356E-001
26288	1.14778370E-001
26289	2.33412702E-001
26290	1.84247261E-001
26291	2.37086428E-001
26292	2.94479222E-001
26293	2.16864881E-001
26294	1.50348557E-001
26295	2.05717759E-001
26296	2.55338837E-001
26297	1.96946970E-001
26298	1.71911330E-001
26299	1.22945514E-001
26300	1.42962326E-001
26301	2.91569103E-002
26302	1.25414141E-001
26303	1.45761633E-001
26304	1.21168425E-001
26305	1.37157804E-001
26306	1.19468164E-001
26307	1.78688213E-001
26308	1.84186940E-001
26309	1.77164835E-001
26310	1.99387273E-001
26311	1.06104680E-001
26312	8.19447117E-002
26313	1.41586171E-001
26314	6.71730070E-004
26315	-2.65207868E-002
26316	3.13124110E-002
26317	4.41689814E-002
26318	8.10219216E-002
26319	7.83738402E-002
26320	1.10690405E-001
26321	1.40446078E-002
26322	-5.31358093E-002
26323	2.54769444E-002
26324	-5.72430851E-002
26325	-4.80393706E-002
26326	-5.19158120E-002
26327	-1.16297493E-002
26328	-7.52903220E-002
26329	-1.64747443E-001
26330	-4.11320097E-002
26331	-9.57913916E-002
26332	-5.43498116E-002
26333	-3.10574879E-002
26334	1.87777761E-002
26335	-6.99726864E-002
26336	-1.22296079E-001
26337	-1.20477928E-001
26338	-1.05812181E-001
26339	-5.15463131E-002
26340	-9.71885293E-002
26341	-2.15628466E-001
26342	-1.93972242E-001
26343	-2.24543436E-001
26344	-1.20762767E-001
26345	-2.13897508E-001
26346	-1.32285526E-001
26347	-8.68131517E-002
26348	4.46308885E-002
26349	-7.44236585E-003
26350	-1.25629874E-003
26351	3.77847273E-002
26352	9.17469527E-002
26353	-2.55145082E-002
26354	-4.70229802E-003
26355	1.48559291E-001
26356	-1.17821626E-001
26357	4.77674667E-002
26358	6.50817318E-002
26359	4.19646615E-002
26360	9.95298777E-002
26361	1.03939221E-001
26362	9.45947263E-002
26363	8.87433340E-002
26364	2.18012270E-002
26365	-8.96533932E-003
26366	-4.92948319E-002
26367	-1.25179300E-001
26368	-1.08212297E-001
26369	-1.93135011E-001
26370	-1.48701327E-001
26371	-4.05418789E-002
26372	-1.38106848E-001
26373	-7.83707945E-002
26374	-1.27177100E-001
26375	-1.94628261E-001
26376	-2.01771150E-001
26377	-1.16616150E-001
26378	-6.26148787E-002
26379	-7.08317836E-002
26380	-1.13464701E-001
26381	-1.24569691E-001
26382	-1.34919870E-001
26383	-1.59087875E-001
26384	-6.30834863E-002
26385	-7.28085848E-002
26386	-9.79714564E-002
26387	-3.98131522E-002
26388	-3.27972854E-002
26389	3.39167301E-002
26390	-1.05331280E-002
26391	2.24233733E-003
26392	7.17268295E-002
26393	1.63704756E-001
26394	2.26724571E-001
26395	1.65801495E-001
26396	1.04933940E-001
26397	2.09412727E-001
26398	1.14193982E-001
26399	2.57189985E-002
26400	-2.63223411E-002
26401	-2.03432164E-002
26402	-1.26381520E-001
26403	-8.74271097E-002
26404	-7.87916044E-002
26405	-8.31285179E-002
26406	1.64694333E-002
26407	5.17401627E-002
26408	5.26083971E-002
26409	2.26188460E-002
26410	6.60386981E-002
26411	1.55062696E-001
26412	1.23554705E-001
26413	4.05102247E-002
26414	3.25029920E-002
26415	1.54804762E-001
26416	1.99008332E-001
26417	2.06156604E-001
26418	2.32968253E-001
26419	1.82349817E-001
26420	2.17554403E-001
26421	2.19608761E-001
26422	1.48236096E-001
26423	1.86487122E-001
26424	2.20790395E-005
26425	7.56808813E-002
26426	1.14045490E-001
26427	2.38664629E-001
26428	2.30845402E-001
26429	1.13217426E-001
26430	1.42360050E-001
26431	3.13340163E-002
26432	9.46438419E-002
26433	1.25176215E-001
26434	2.03743982E-002
26435	6.32681210E-002
26436	-5.72496876E-004
26437	1.80631019E-002
26438	9.98557132E-002
26439	1.04415720E-001
26440	-1.98866410E-002
26441	-1.42970244E-002
26442	4.92866054E-002
26443	8.85704961E-002
26444	6.21843809E-002
26445	5.31901217E-002
26446	2.12312706E-001
26447	1.29865714E-001
26448	1.25418462E-001
26449	7.99142553E-002
26450	-2.81302541E-002
26451	-7.87216459E-003
26452	-3.19739481E-002
26453	-7.92850489E-002
26454	-1.29499626E-001
26455	-6.11855223E-002
26456	-9.42145641E-002
26457	-7.52484041E-002
26458	-2.87095240E-002
26459	-3.58177112E-002
26460	-3.91908778E-002
26461	-5.85343493E-002
26462	-1.04652489E-001
26463	-1.26075411E-001
26464	6.15284428E-003
26465	-2.91620793E-002
26466	9.05582471E-002
26467	3.28668183E-002
26468	2.71916502E-002
26469	4.48559322E-003
26470	-6.59826179E-002
26471	1.04696319E-002
26472	7.32859649E-002
26473	-4.78661340E-002
26474	-7.70785501E-002
26475	4.04379720E-002
26476	4.50043708E-002
26477	3.47747582E-002
26478	3.71344225E-002
26479	3.69384150E-002
26480	-1.17387352E-001
26481	-1.88442371E-001
26482	1.68934105E-002
26483	-6.64310824E-002
26484	-2.01346118E-001
26485	-1.61462124E-001
26486	-9.25014610E-002
26487	-1.65443933E-001
26488	-1.31987358E-001
26489	-1.81609486E-001
26490	-1.50116530E-001
26491	-1.62033342E-001
26492	-1.54027853E-001
26493	-3.35012644E-001
26494	-2.71630634E-001
26495	-2.53248805E-001
26496	-2.15289869E-001
26497	-1.41112438E-001
26498	-1.94897016E-001
26499	-8.93947038E-002
26500	-1.99114813E-001
26501	-1.57882053E-001
26502	-2.43110256E-001
26503	-2.21330111E-001
26504	-2.49780801E-001
26505	-1.69873106E-001
26506	-2.92709547E-001
26507	-2.07217391E-001
26508	-2.83707430E-001
26509	-1.01693918E-001
26510	-6.44741026E-002
26511	2.07244144E-002
26512	-7.61680280E-002
26513	-4.34476560E-002
26514	-6.20973918E-002
26515	-1.14302503E-001
26516	-1.05217126E-001
26517	-2.62494897E-002
26518	-9.43324557E-002
26519	-4.63428938E-002
26520	9.56817136E-003
26521	-7.99872098E-002
26522	-6.46632133E-002
26523	2.20966977E-002
26524	7.18977949E-002
26525	-6.33834099E-002
26526	-2.40039117E-002
26527	-8.99721563E-002
26528	-5.33748233E-002
26529	-3.31827116E-003
26530	-4.25717021E-002
26531	6.16574383E-002
26532	-3.96063063E-002
26533	-1.92461992E-002
26534	-2.69871788E-002
26535	-8.76359531E-002
26536	-1.03972062E-003
26537	1.62856845E-001
26538	1.46133214E-001
26539	1.33306734E-001
26540	9.22164520E-002
26541	1.60826067E-001
26542	1.29678419E-001
26543	6.81091702E-002
26544	8.36642680E-002
26545	6.20175105E-003
26546	-1.76634502E-002
26547	5.17123596E-002
26548	6.00316030E-002
26549	-4.68442845E-002
26550	-8.87705857E-002
26551	3.21580955E-002
26552	1.34307543E-002
26553	9.69779824E-002
26554	5.21339440E-002
26555	3.35547303E-002
26556	4.18014481E-002
26557	-6.91211789E-002
26558	-3.25586682E-002
26559	-3.31038484E-002
26560	-1.59883836E-001
26561	-1.83088005E-001
26562	-2.35655310E-001
26563	-1.57450376E-001
26564	-5.38796280E-002
26565	-1.47969548E-001
26566	1.94264920E-002
26567	-1.42500116E-002
26568	5.59007274E-002
26569	8.76696314E-002
26570	8.38047070E-002
26571	3.69322742E-002
26572	1.29293748E-001
26573	-9.80848967E-003
26574	-5.49553258E-003
26575	1.07728289E-001
26576	1.87064856E-002
26577	3.40168187E-002
26578	1.16219185E-002
26579	-1.00844027E-001
26580	-3.63281539E-002
26581	3.98938675E-002
26582	-5.97677110E-003
26583	-1.42227018E-002
26584	-5.39094034E-002
26585	-8.96172213E-002
26586	-1.14744036E-001
26587	-1.69462394E-001
26588	-2.68822628E-002
26589	-4.55288558E-002
26590	6.56089464E-002
26591	-1.19633147E-001
26592	-3.42389446E-002
26593	-7.61682143E-003
26594	-4.16478628E-002
26595	1.59165338E-002
26596	-1.04722488E-002
26597	3.97721273E-002
26598	-1.68686762E-002
26599	2.42397596E-002
26600	1.25461280E-001
26601	1.29657684E-001
26602	7.54859210E-002
26603	4.81207413E-002
26604	1.02591123E-001
26605	4.63275442E-002
26606	-6.27488591E-002
26607	-1.36860552E-001
26608	5.24303042E-002
26609	5.85462870E-002
26610	1.71208420E-001
26611	1.04535106E-001
26612	-9.81983952E-003
26613	-3.20667104E-002
26614	-4.15087252E-002
26615	-2.95899664E-002
26616	5.99173450E-002
26617	5.53494644E-003
26618	-2.11235175E-002
26619	-1.19039389E-001
26620	-1.28543761E-001
26621	-1.58489629E-002
26622	-1.65092577E-001
26623	-9.02798786E-002
