sweep	g_CM
22898	3.22921220E+003
22899	3.22441341E+003
22900	3.20411713E+003
22901	3.22672331E+003
22902	3.32606111E+003
22903	3.31032668E+003
22904	3.32442793E+003
22905	3.27033693E+003
22906	3.23131442E+003
22907	3.24698391E+003
22908	3.18732582E+003
22909	3.18128289E+003
22910	3.23193573E+003
22911	3.30971909E+003
22912	3.28612179E+003
22913	3.19277883E+003
22914	3.26629070E+003
22915	3.25794096E+003
22916	3.28401001E+003
22917	3.26496963E+003
22918	3.25194580E+003
22919	3.21877557E+003
22920	3.18542912E+003
22921	3.20305749E+003
22922	3.20537996E+003
22923	3.15798966E+003
22924	3.22963105E+003
22925	3.18026164E+003
22926	3.23127740E+003
22927	3.29484529E+003
22928	3.22865179E+003
22929	3.20177728E+003
22930	3.18088926E+003
22931	3.20932884E+003
22932	3.17990095E+003
22933	3.24132475E+003
22934	3.19002483E+003
22935	3.25844364E+003
22936	3.24786716E+003
22937	3.22657648E+003
22938	3.18666884E+003
22939	3.23574455E+003
22940	3.19311535E+003
22941	3.22988304E+003
22942	3.24354402E+003
22943	3.25739813E+003
22944	3.24907150E+003
22945	3.22392477E+003
22946	3.17727108E+003
22947	3.28389058E+003
22948	3.26857929E+003
22949	3.28874718E+003
22950	3.24674366E+003
22951	3.22710613E+003
22952	3.20248975E+003
22953	3.27602109E+003
22954	3.18327576E+003
22955	3.19494145E+003
22956	3.18951772E+003
22957	3.14186270E+003
22958	3.22127651E+003
22959	3.23656752E+003
22960	3.23972334E+003
22961	3.21885227E+003
22962	3.21772673E+003
22963	3.27487466E+003
22964	3.23018536E+003
22965	3.23610416E+003
22966	3.22098237E+003
22967	3.24978021E+003
22968	3.24454810E+003
22969	3.24282248E+003
22970	3.23116459E+003
22971	3.24748203E+003
22972	3.26076165E+003
22973	3.27396363E+003
22974	3.25483426E+003
22975	3.31075397E+003
22976	3.29456737E+003
22977	3.30740746E+003
22978	3.25661735E+003
22979	3.36075227E+003
22980	3.31883205E+003
22981	3.31686586E+003
22982	3.29314491E+003
22983	3.32939912E+003
22984	3.30858295E+003
22985	3.27950508E+003
22986	3.29889561E+003
22987	3.29612246E+003
22988	3.22656246E+003
22989	3.32011058E+003
22990	3.30581298E+003
22991	3.29687258E+003
22992	3.26672604E+003
22993	3.28336586E+003
22994	3.34586077E+003
22995	3.34059266E+003
22996	3.35617736E+003
22997	3.38866831E+003
22998	3.34594121E+003
22999	3.39715897E+003
23000	3.32610010E+003
23001	3.32212373E+003
23002	3.33468659E+003
23003	3.37055933E+003
23004	3.32973504E+003
23005	3.33464692E+003
23006	3.38201168E+003
23007	3.31533948E+003
23008	3.34194236E+003
23009	3.29551053E+003
23010	3.27474846E+003
23011	3.34339875E+003
23012	3.38225307E+003
23013	3.35256266E+003
23014	3.34752864E+003
23015	3.37859254E+003
23016	3.35972066E+003
23017	3.34390256E+003
23018	3.39788746E+003
23019	3.34838107E+003
23020	3.38964340E+003
23021	3.32431137E+003
23022	3.26885596E+003
23023	3.31716660E+003
23024	3.27490432E+003
23025	3.24952145E+003
23026	3.27532200E+003
23027	3.24528237E+003
23028	3.23439121E+003
23029	3.31506560E+003
23030	3.29522604E+003
23031	3.33421399E+003
23032	3.31737667E+003
23033	3.30413809E+003
23034	3.26449785E+003
23035	3.29500856E+003
23036	3.32139832E+003
23037	3.28782512E+003
23038	3.26830333E+003
23039	3.26211793E+003
23040	3.30756774E+003
23041	3.32573366E+003
23042	3.32974609E+003
23043	3.31202265E+003
23044	3.31254370E+003
23045	3.21331640E+003
23046	3.22428867E+003
23047	3.22416168E+003
23048	3.28849484E+003
23049	3.27452940E+003
23050	3.28827577E+003
23051	3.26036851E+003
23052	3.30938275E+003
23053	3.26191143E+003
23054	3.27660356E+003
23055	3.31670623E+003
23056	3.30516815E+003
23057	3.23853138E+003
23058	3.24233906E+003
23059	3.18918427E+003
23060	3.24305980E+003
23061	3.22791585E+003
23062	3.22552327E+003
23063	3.20020296E+003
23064	3.26288446E+003
23065	3.26231363E+003
23066	3.31778882E+003
23067	3.31575569E+003
23068	3.25272703E+003
23069	3.26627862E+003
23070	3.35031078E+003
23071	3.21330442E+003
23072	3.25914285E+003
23073	3.26309938E+003
23074	3.26287371E+003
23075	3.22096946E+003
23076	3.28295692E+003
23077	3.13493733E+003
23078	3.27080656E+003
23079	3.17806153E+003
23080	3.21683049E+003
23081	3.21644539E+003
23082	3.27312725E+003
23083	3.25500866E+003
23084	3.28333649E+003
23085	3.36654767E+003
23086	3.36516148E+003
23087	3.33175304E+003
23088	3.30882369E+003
23089	3.32733505E+003
23090	3.34597440E+003
23091	3.30551749E+003
23092	3.28991759E+003
23093	3.30435571E+003
23094	3.34265818E+003
23095	3.33564917E+003
23096	3.32100949E+003
23097	3.29887933E+003
23098	3.26795723E+003
23099	3.23983907E+003
23100	3.27979493E+003
23101	3.24059678E+003
23102	3.25693857E+003
23103	3.21999409E+003
23104	3.23901776E+003
23105	3.18393783E+003
23106	3.19028680E+003
23107	3.16716523E+003
23108	3.19470354E+003
23109	3.10258998E+003
23110	3.10148620E+003
23111	3.16848725E+003
23112	3.17999554E+003
23113	3.17750264E+003
23114	3.20705322E+003
23115	3.19295440E+003
23116	3.20594934E+003
23117	3.23543858E+003
23118	3.18861299E+003
23119	3.26594527E+003
23120	3.23052450E+003
23121	3.24587647E+003
23122	3.29779027E+003
23123	3.29749530E+003
23124	3.20324410E+003
23125	3.21258635E+003
23126	3.17572507E+003
23127	3.20873083E+003
23128	3.22379920E+003
23129	3.26282123E+003
23130	3.25458675E+003
23131	3.26476341E+003
23132	3.27665858E+003
23133	3.28091256E+003
23134	3.27617627E+003
23135	3.29677394E+003
23136	3.27365800E+003
23137	3.27637677E+003
23138	3.26062912E+003
23139	3.24265444E+003
23140	3.24527390E+003
23141	3.27058326E+003
23142	3.23259976E+003
23143	3.21644412E+003
23144	3.20155173E+003
23145	3.28156747E+003
23146	3.26222785E+003
23147	3.26124741E+003
23148	3.27942970E+003
23149	3.28558078E+003
23150	3.24548960E+003
23151	3.23285654E+003
23152	3.25274101E+003
23153	3.21712637E+003
23154	3.19910922E+003
23155	3.21203910E+003
23156	3.17415284E+003
23157	3.19874476E+003
23158	3.16277505E+003
23159	3.18912586E+003
23160	3.22983079E+003
23161	3.16067941E+003
23162	3.25485861E+003
23163	3.23872604E+003
23164	3.23826576E+003
23165	3.27498764E+003
23166	3.27344445E+003
23167	3.19620275E+003
23168	3.20939778E+003
23169	3.26174522E+003
23170	3.17207401E+003
23171	3.21826557E+003
23172	3.14925788E+003
23173	3.20504134E+003
23174	3.27157574E+003
23175	3.18657646E+003
23176	3.25002820E+003
23177	3.20694577E+003
23178	3.21619397E+003
23179	3.19145888E+003
23180	3.23509196E+003
23181	3.22852845E+003
23182	3.22588426E+003
23183	3.24537605E+003
23184	3.15804966E+003
23185	3.15960192E+003
23186	3.18487404E+003
23187	3.21869937E+003
23188	3.22091171E+003
23189	3.30344101E+003
23190	3.25470223E+003
23191	3.19379201E+003
23192	3.22863664E+003
23193	3.21924380E+003
23194	3.25013169E+003
23195	3.26765335E+003
23196	3.19532487E+003
23197	3.24348060E+003
23198	3.28307657E+003
23199	3.29005006E+003
23200	3.35701020E+003
23201	3.33576999E+003
23202	3.31478467E+003
23203	3.34813735E+003
23204	3.30723118E+003
23205	3.27583920E+003
23206	3.23405743E+003
23207	3.27192502E+003
23208	3.29602441E+003
23209	3.34199441E+003
23210	3.34927011E+003
23211	3.28184505E+003
23212	3.27522965E+003
23213	3.24315193E+003
23214	3.21823699E+003
23215	3.19613549E+003
23216	3.18203120E+003
23217	3.23199091E+003
23218	3.21938696E+003
23219	3.18864995E+003
23220	3.20761516E+003
23221	3.17998840E+003
23222	3.19823023E+003
23223	3.21419185E+003
23224	3.19590566E+003
23225	3.22120393E+003
23226	3.19491483E+003
23227	3.22301026E+003
23228	3.23441719E+003
23229	3.23455029E+003
23230	3.19376138E+003
23231	3.25090315E+003
23232	3.19287943E+003
23233	3.12895204E+003
23234	3.16799890E+003
23235	3.15834207E+003
23236	3.17552010E+003
23237	3.23781217E+003
23238	3.17916826E+003
23239	3.21698187E+003
23240	3.22934020E+003
23241	3.15247451E+003
23242	3.15121763E+003
23243	3.14976863E+003
23244	3.20461565E+003
23245	3.19594850E+003
23246	3.21132866E+003
23247	3.15391228E+003
23248	3.16056752E+003
23249	3.19052714E+003
23250	3.18009939E+003
23251	3.19713598E+003
23252	3.18662001E+003
23253	3.15587055E+003
23254	3.21430831E+003
23255	3.21309143E+003
23256	3.21214836E+003
23257	3.26882570E+003
23258	3.23055522E+003
23259	3.19713574E+003
23260	3.26167432E+003
23261	3.21188819E+003
23262	3.27672753E+003
23263	3.26690682E+003
23264	3.25384267E+003
23265	3.20075969E+003
23266	3.30563586E+003
23267	3.34235914E+003
23268	3.30123707E+003
23269	3.22429379E+003
23270	3.28570031E+003
23271	3.27529760E+003
23272	3.25260890E+003
23273	3.22582059E+003
23274	3.26078245E+003
23275	3.26534118E+003
23276	3.23106542E+003
23277	3.23239292E+003
23278	3.20340552E+003
23279	3.15367353E+003
23280	3.17667150E+003
23281	3.16087824E+003
23282	3.10287930E+003
23283	3.19108082E+003
23284	3.26632423E+003
23285	3.26562076E+003
23286	3.27793771E+003
23287	3.28452299E+003
23288	3.26248319E+003
23289	3.26269694E+003
23290	3.21813703E+003
23291	3.24825923E+003
23292	3.28865317E+003
23293	3.21448026E+003
23294	3.22215774E+003
23295	3.18369619E+003
23296	3.19752325E+003
23297	3.21536808E+003
23298	3.17450576E+003
23299	3.23961005E+003
23300	3.13812525E+003
23301	3.17290576E+003
23302	3.20672178E+003
23303	3.32853775E+003
23304	3.19563864E+003
23305	3.28488293E+003
23306	3.23287099E+003
23307	3.31858253E+003
23308	3.26659232E+003
23309	3.30769035E+003
23310	3.26852319E+003
23311	3.17643796E+003
23312	3.21601761E+003
23313	3.23969620E+003
23314	3.26386050E+003
23315	3.22298163E+003
23316	3.26307511E+003
23317	3.28842725E+003
23318	3.22843708E+003
23319	3.21041794E+003
23320	3.21963988E+003
23321	3.23875366E+003
23322	3.25868570E+003
23323	3.24673827E+003
23324	3.25517815E+003
23325	3.24330142E+003
23326	3.15104716E+003
23327	3.17552342E+003
23328	3.27554952E+003
23329	3.17597042E+003
23330	3.24017470E+003
23331	3.15625388E+003
23332	3.18034499E+003
23333	3.16981187E+003
23334	3.18658174E+003
23335	3.15037488E+003
23336	3.15207572E+003
23337	3.12987745E+003
23338	3.19422543E+003
23339	3.13106465E+003
23340	3.17646649E+003
23341	3.16643211E+003
23342	3.14078004E+003
23343	3.19898457E+003
23344	3.29056547E+003
23345	3.22797704E+003
23346	3.19772645E+003
23347	3.19663733E+003
23348	3.17318436E+003
23349	3.20822231E+003
23350	3.21925978E+003
23351	3.18705025E+003
23352	3.25921173E+003
23353	3.23392977E+003
23354	3.26298684E+003
23355	3.23863853E+003
23356	3.16001321E+003
23357	3.27205679E+003
23358	3.26085976E+003
23359	3.30620809E+003
23360	3.30982204E+003
23361	3.24439751E+003
23362	3.35386258E+003
23363	3.27452980E+003
23364	3.22302457E+003
23365	3.21191466E+003
23366	3.29600685E+003
23367	3.29583876E+003
23368	3.20294630E+003
23369	3.14528021E+003
23370	3.17858470E+003
23371	3.18859383E+003
23372	3.20524388E+003
23373	3.19656017E+003
23374	3.24615751E+003
23375	3.16271690E+003
23376	3.22926787E+003
23377	3.16187917E+003
23378	3.17656020E+003
23379	3.22318004E+003
23380	3.23183536E+003
23381	3.27870361E+003
23382	3.20490911E+003
23383	3.27509720E+003
23384	3.21603963E+003
23385	3.22996300E+003
23386	3.17616924E+003
23387	3.23592399E+003
23388	3.25322429E+003
23389	3.22840724E+003
23390	3.23625502E+003
23391	3.20397341E+003
23392	3.19479433E+003
23393	3.17999093E+003
23394	3.30109672E+003
23395	3.29255118E+003
23396	3.22195906E+003
23397	3.22038657E+003
23398	3.20329886E+003
23399	3.21780250E+003
23400	3.18527102E+003
23401	3.17719661E+003
23402	3.20820515E+003
23403	3.12438435E+003
23404	3.25102715E+003
23405	3.23403859E+003
23406	3.26779859E+003
23407	3.29846828E+003
23408	3.36923434E+003
23409	3.30501956E+003
23410	3.34640701E+003
23411	3.28576002E+003
23412	3.29956601E+003
23413	3.24386821E+003
23414	3.29316799E+003
23415	3.31309800E+003
23416	3.26882383E+003
23417	3.30186220E+003
23418	3.23959959E+003
23419	3.26900277E+003
23420	3.31973149E+003
23421	3.33497212E+003
23422	3.32055016E+003
23423	3.30874029E+003
23424	3.30730931E+003
23425	3.28268891E+003
23426	3.33051550E+003
23427	3.33057327E+003
23428	3.37107791E+003
23429	3.41344224E+003
23430	3.42099026E+003
23431	3.45632259E+003
23432	3.47253421E+003
23433	3.41184733E+003
23434	3.40681083E+003
23435	3.51031619E+003
23436	3.39749054E+003
23437	3.40505324E+003
23438	3.40930931E+003
23439	3.45065995E+003
23440	3.33287800E+003
23441	3.34382390E+003
23442	3.28697849E+003
23443	3.41418933E+003
23444	3.37098998E+003
23445	3.33286774E+003
23446	3.41014262E+003
23447	3.41940148E+003
23448	3.44146174E+003
23449	3.46394709E+003
23450	3.40707724E+003
23451	3.29852050E+003
23452	3.38252020E+003
23453	3.43248137E+003
23454	3.36656544E+003
23455	3.39318792E+003
23456	3.30648634E+003
23457	3.25288370E+003
23458	3.26940274E+003
23459	3.24135687E+003
23460	3.23691433E+003
23461	3.28692362E+003
23462	3.30736449E+003
23463	3.34633923E+003
23464	3.34038791E+003
23465	3.35863650E+003
23466	3.39217687E+003
23467	3.39589505E+003
23468	3.37048301E+003
23469	3.38659395E+003
23470	3.45008972E+003
23471	3.47024928E+003
23472	3.41587831E+003
23473	3.36795209E+003
23474	3.39104316E+003
23475	3.37299081E+003
23476	3.28823942E+003
23477	3.40114316E+003
23478	3.40950672E+003
23479	3.43646312E+003
23480	3.44958791E+003
23481	3.51191756E+003
23482	3.44965228E+003
23483	3.45893345E+003
23484	3.37382771E+003
23485	3.36491190E+003
23486	3.42241068E+003
23487	3.45289774E+003
23488	3.44547554E+003
23489	3.39004237E+003
23490	3.36408139E+003
23491	3.44721168E+003
23492	3.43086811E+003
23493	3.41522141E+003
23494	3.36719867E+003
23495	3.35366539E+003
23496	3.32655043E+003
23497	3.38019572E+003
23498	3.32607602E+003
23499	3.33456244E+003
23500	3.36376280E+003
23501	3.33728182E+003
23502	3.36977219E+003
23503	3.38225752E+003
23504	3.38743591E+003
23505	3.40131175E+003
23506	3.32557454E+003
23507	3.32654451E+003
23508	3.30673472E+003
23509	3.24987759E+003
23510	3.27311853E+003
23511	3.28735398E+003
23512	3.26256329E+003
23513	3.22536346E+003
23514	3.29524881E+003
23515	3.29277022E+003
23516	3.30389850E+003
23517	3.24549141E+003
23518	3.20704751E+003
23519	3.32459766E+003
23520	3.37014194E+003
23521	3.25584931E+003
23522	3.26075379E+003
23523	3.18421500E+003
23524	3.14974318E+003
23525	3.20910023E+003
23526	3.24889041E+003
23527	3.25836027E+003
23528	3.21635524E+003
23529	3.20675276E+003
23530	3.25941249E+003
23531	3.24905159E+003
23532	3.31499652E+003
23533	3.35459118E+003
23534	3.33285020E+003
23535	3.25242678E+003
23536	3.20435452E+003
23537	3.20994341E+003
23538	3.27704354E+003
23539	3.32935487E+003
23540	3.31103790E+003
23541	3.33270065E+003
23542	3.31587729E+003
23543	3.37070641E+003
23544	3.29337326E+003
23545	3.27138624E+003
23546	3.28684202E+003
23547	3.38012814E+003
23548	3.35548055E+003
23549	3.40283562E+003
23550	3.29658916E+003
23551	3.31769847E+003
23552	3.38204241E+003
23553	3.33856164E+003
23554	3.36114114E+003
23555	3.40680316E+003
23556	3.35519843E+003
23557	3.42768802E+003
23558	3.30737228E+003
23559	3.33673745E+003
23560	3.39065655E+003
23561	3.29136899E+003
23562	3.37341577E+003
23563	3.39983465E+003
23564	3.38880256E+003
23565	3.33944532E+003
23566	3.32675069E+003
23567	3.34396261E+003
23568	3.36621892E+003
23569	3.34926491E+003
23570	3.33679655E+003
23571	3.31314732E+003
23572	3.31628659E+003
23573	3.27673577E+003
23574	3.35570783E+003
23575	3.36503196E+003
23576	3.35351753E+003
23577	3.33211684E+003
23578	3.28100927E+003
23579	3.26569582E+003
23580	3.32666599E+003
23581	3.41100183E+003
23582	3.35177439E+003
23583	3.37868942E+003
23584	3.45316437E+003
23585	3.39617236E+003
23586	3.41472668E+003
23587	3.37834677E+003
23588	3.38090536E+003
23589	3.42599675E+003
23590	3.43943932E+003
23591	3.44199299E+003
23592	3.47743477E+003
23593	3.45482342E+003
23594	3.44904680E+003
23595	3.42843205E+003
23596	3.41220283E+003
23597	3.37985055E+003
23598	3.41557404E+003
23599	3.46018269E+003
23600	3.54490076E+003
23601	3.47801813E+003
23602	3.45436449E+003
23603	3.52664113E+003
23604	3.49753189E+003
23605	3.45131862E+003
23606	3.42475800E+003
23607	3.49352077E+003
23608	3.53711074E+003
23609	3.56184635E+003
23610	3.57618738E+003
23611	3.47811379E+003
23612	3.45742800E+003
23613	3.47118004E+003
23614	3.48497869E+003
23615	3.40187534E+003
23616	3.45693975E+003
23617	3.40245008E+003
23618	3.45000472E+003
23619	3.43330213E+003
23620	3.42001695E+003
23621	3.30200061E+003
23622	3.37596298E+003
23623	3.39943120E+003
23624	3.39007119E+003
23625	3.37049417E+003
23626	3.39152281E+003
23627	3.47784993E+003
23628	3.39347035E+003
23629	3.45969000E+003
23630	3.43133923E+003
23631	3.44366812E+003
23632	3.50239537E+003
23633	3.41038311E+003
23634	3.49201728E+003
23635	3.45862419E+003
23636	3.39363299E+003
23637	3.37259777E+003
23638	3.41003673E+003
23639	3.43583482E+003
23640	3.48826291E+003
23641	3.47496576E+003
23642	3.46964012E+003
23643	3.42975096E+003
23644	3.35716849E+003
23645	3.39523581E+003
23646	3.45018579E+003
23647	3.44213834E+003
23648	3.51920863E+003
23649	3.49151406E+003
23650	3.45280667E+003
23651	3.45537195E+003
23652	3.40285119E+003
23653	3.38180748E+003
23654	3.43345835E+003
23655	3.44214003E+003
23656	3.41012103E+003
23657	3.47907144E+003
23658	3.50313305E+003
23659	3.51167811E+003
23660	3.45660243E+003
23661	3.50519577E+003
23662	3.42577107E+003
23663	3.49610121E+003
23664	3.42328322E+003
23665	3.45981586E+003
23666	3.39078039E+003
23667	3.39049289E+003
23668	3.43784075E+003
23669	3.38587284E+003
23670	3.43490221E+003
23671	3.35482291E+003
23672	3.39038578E+003
23673	3.44658559E+003
23674	3.43377516E+003
23675	3.41071044E+003
23676	3.41995717E+003
23677	3.40369497E+003
23678	3.36813107E+003
23679	3.37822827E+003
23680	3.38198010E+003
23681	3.33109993E+003
23682	3.42121427E+003
23683	3.38438806E+003
23684	3.44048187E+003
23685	3.39495353E+003
23686	3.41253587E+003
23687	3.39733271E+003
23688	3.40885879E+003
23689	3.41095740E+003
23690	3.47490898E+003
23691	3.45684027E+003
23692	3.36635523E+003
23693	3.39766926E+003
23694	3.42653647E+003
23695	3.36816471E+003
23696	3.37708124E+003
23697	3.38816756E+003
23698	3.42806051E+003
23699	3.41714474E+003
23700	3.39120390E+003
23701	3.39211735E+003
23702	3.40703851E+003
23703	3.47622901E+003
23704	3.41795981E+003
23705	3.46517568E+003
23706	3.44093291E+003
23707	3.47657890E+003
23708	3.46994338E+003
23709	3.41734576E+003
23710	3.44004210E+003
23711	3.43760375E+003
23712	3.43995712E+003
23713	3.50153423E+003
23714	3.45348438E+003
23715	3.44956707E+003
23716	3.46304853E+003
23717	3.45552572E+003
23718	3.42002732E+003
23719	3.47993195E+003
23720	3.43204890E+003
23721	3.48407079E+003
23722	3.49279500E+003
23723	3.44354377E+003
23724	3.39474153E+003
23725	3.34711710E+003
23726	3.43663111E+003
23727	3.38177070E+003
23728	3.45663408E+003
23729	3.41278098E+003
23730	3.45109936E+003
23731	3.40343633E+003
23732	3.43154320E+003
23733	3.44038253E+003
23734	3.49686541E+003
23735	3.40752967E+003
23736	3.42012653E+003
23737	3.47854841E+003
23738	3.34076903E+003
23739	3.41503338E+003
23740	3.38978119E+003
23741	3.47647634E+003
23742	3.47911679E+003
23743	3.46749165E+003
23744	3.57149689E+003
23745	3.51261827E+003
23746	3.40944788E+003
23747	3.38133153E+003
23748	3.38033407E+003
23749	3.39943122E+003
23750	3.45384242E+003
23751	3.41242838E+003
23752	3.34222543E+003
23753	3.39229544E+003
23754	3.42487949E+003
23755	3.44023419E+003
23756	3.40849689E+003
23757	3.36292464E+003
23758	3.36208663E+003
23759	3.34615526E+003
23760	3.37541945E+003
23761	3.48985914E+003
23762	3.43733287E+003
23763	3.44683798E+003
23764	3.38869508E+003
23765	3.32217155E+003
23766	3.41627142E+003
23767	3.49529522E+003
23768	3.47953149E+003
23769	3.35273888E+003
23770	3.37204847E+003
23771	3.41537065E+003
23772	3.41246840E+003
23773	3.47458287E+003
23774	3.47194428E+003
23775	3.47341080E+003
23776	3.34217900E+003
23777	3.34232778E+003
23778	3.36709844E+003
23779	3.34624974E+003
23780	3.33278614E+003
23781	3.34560411E+003
23782	3.33939982E+003
23783	3.35474182E+003
23784	3.35663006E+003
23785	3.46696259E+003
23786	3.42177639E+003
23787	3.42494343E+003
23788	3.40416641E+003
23789	3.36828425E+003
23790	3.33537125E+003
23791	3.29107067E+003
23792	3.35832493E+003
23793	3.36207823E+003
23794	3.35479781E+003
23795	3.29433432E+003
23796	3.32313417E+003
23797	3.36189372E+003
23798	3.32944531E+003
23799	3.37451987E+003
23800	3.33842905E+003
23801	3.39575470E+003
23802	3.34578219E+003
23803	3.36467306E+003
23804	3.32946918E+003
23805	3.31034487E+003
23806	3.32152967E+003
23807	3.32499854E+003
23808	3.24042916E+003
23809	3.28720086E+003
23810	3.32582049E+003
23811	3.31824430E+003
23812	3.34218747E+003
23813	3.29574807E+003
23814	3.27338651E+003
23815	3.29498155E+003
23816	3.38220609E+003
23817	3.31424025E+003
23818	3.33022514E+003
23819	3.23594182E+003
23820	3.25066901E+003
23821	3.30333364E+003
23822	3.29613674E+003
23823	3.30771203E+003
23824	3.24569200E+003
23825	3.26832523E+003
23826	3.29632374E+003
23827	3.25208656E+003
23828	3.31960270E+003
23829	3.28807741E+003
23830	3.27898538E+003
23831	3.27257539E+003
23832	3.23660107E+003
23833	3.26018768E+003
23834	3.26551129E+003
23835	3.20940816E+003
23836	3.23035544E+003
23837	3.35536172E+003
23838	3.28605704E+003
23839	3.28996745E+003
23840	3.21498258E+003
23841	3.21468919E+003
23842	3.25849622E+003
23843	3.19944051E+003
23844	3.29355165E+003
23845	3.28005791E+003
23846	3.31639933E+003
23847	3.28628787E+003
23848	3.28250539E+003
23849	3.20566672E+003
23850	3.25191173E+003
23851	3.32289851E+003
23852	3.19792208E+003
23853	3.24327870E+003
23854	3.24902284E+003
23855	3.27252893E+003
23856	3.27858950E+003
23857	3.24702077E+003
23858	3.25958915E+003
23859	3.24075237E+003
23860	3.19624699E+003
23861	3.21974552E+003
23862	3.11858105E+003
23863	3.21732379E+003
23864	3.17042107E+003
23865	3.18909731E+003
23866	3.20704336E+003
23867	3.20012258E+003
23868	3.18832997E+003
23869	3.23610610E+003
23870	3.15458147E+003
23871	3.20097240E+003
23872	3.22939825E+003
23873	3.13222480E+003
23874	3.20149082E+003
23875	3.24532504E+003
23876	3.21195098E+003
23877	3.20920444E+003
23878	3.26101872E+003
23879	3.21487984E+003
23880	3.21277696E+003
23881	3.24120855E+003
23882	3.28768695E+003
23883	3.21716840E+003
23884	3.35250422E+003
23885	3.37469283E+003
23886	3.34347581E+003
23887	3.30930990E+003
23888	3.27973477E+003
23889	3.25898217E+003
23890	3.24156380E+003
23891	3.24474775E+003
23892	3.23234011E+003
23893	3.22802549E+003
23894	3.27235474E+003
23895	3.31181819E+003
23896	3.35184225E+003
23897	3.35277043E+003
23898	3.31811657E+003
23899	3.29643926E+003
23900	3.32046875E+003
23901	3.36434080E+003
23902	3.29636820E+003
23903	3.25700956E+003
23904	3.24643764E+003
23905	3.19618348E+003
23906	3.24080031E+003
23907	3.27735034E+003
23908	3.23131846E+003
23909	3.21274428E+003
23910	3.25596724E+003
23911	3.26927648E+003
23912	3.29835748E+003
23913	3.30867073E+003
23914	3.32362043E+003
23915	3.29960283E+003
23916	3.26927876E+003
23917	3.31284790E+003
23918	3.32827153E+003
23919	3.31177507E+003
23920	3.29477224E+003
23921	3.25243532E+003
23922	3.17950369E+003
23923	3.21100858E+003
23924	3.17954488E+003
23925	3.26624162E+003
23926	3.22812535E+003
23927	3.25586684E+003
23928	3.25707036E+003
23929	3.28106128E+003
23930	3.27343213E+003
23931	3.30902147E+003
23932	3.34735488E+003
23933	3.37689484E+003
23934	3.39469637E+003
23935	3.29077102E+003
23936	3.27787430E+003
23937	3.29341665E+003
23938	3.28547925E+003
23939	3.28658920E+003
23940	3.24188800E+003
23941	3.24961742E+003
23942	3.24255443E+003
23943	3.27433735E+003
23944	3.26734815E+003
23945	3.32716942E+003
23946	3.29496135E+003
23947	3.24599801E+003
23948	3.25189102E+003
23949	3.33139623E+003
23950	3.31672549E+003
23951	3.28580170E+003
23952	3.25761853E+003
23953	3.32473984E+003
23954	3.29795406E+003
23955	3.33275837E+003
23956	3.28422261E+003
23957	3.32476686E+003
23958	3.29289707E+003
23959	3.27651419E+003
23960	3.27063679E+003
23961	3.30170526E+003
23962	3.23659658E+003
23963	3.24525853E+003
23964	3.30369993E+003
23965	3.29232041E+003
23966	3.31358833E+003
23967	3.34262589E+003
23968	3.31362466E+003
23969	3.28545393E+003
23970	3.29780795E+003
23971	3.31931013E+003
23972	3.29534295E+003
23973	3.29039934E+003
23974	3.30589746E+003
23975	3.30576824E+003
23976	3.26054574E+003
23977	3.22660190E+003
23978	3.22835765E+003
23979	3.39517560E+003
23980	3.32822596E+003
23981	3.30124032E+003
23982	3.33914353E+003
23983	3.29371627E+003
23984	3.28007232E+003
23985	3.36859188E+003
23986	3.37504205E+003
23987	3.30374630E+003
23988	3.29962186E+003
23989	3.34895138E+003
23990	3.31022098E+003
23991	3.35119067E+003
23992	3.35435464E+003
23993	3.32438647E+003
23994	3.34567525E+003
23995	3.42898472E+003
23996	3.42884597E+003
23997	3.38508235E+003
23998	3.30608376E+003
23999	3.34458405E+003
24000	3.27742732E+003
24001	3.32831228E+003
24002	3.29493634E+003
24003	3.28301303E+003
24004	3.27767267E+003
24005	3.26861291E+003
24006	3.29969743E+003
24007	3.20566225E+003
24008	3.19422838E+003
24009	3.22258348E+003
24010	3.25488612E+003
24011	3.27542595E+003
24012	3.23790221E+003
24013	3.28310004E+003
24014	3.28924866E+003
24015	3.21398665E+003
24016	3.23914281E+003
24017	3.25383841E+003
24018	3.34737690E+003
24019	3.31412286E+003
24020	3.33679697E+003
24021	3.30703755E+003
24022	3.29865088E+003
24023	3.31486229E+003
24024	3.34428467E+003
24025	3.34514273E+003
24026	3.39786332E+003
24027	3.30491688E+003
24028	3.27162155E+003
24029	3.30075493E+003
24030	3.25775488E+003
24031	3.32493800E+003
24032	3.35080169E+003
24033	3.29690389E+003
24034	3.34243745E+003
24035	3.35494045E+003
24036	3.37195997E+003
24037	3.37786865E+003
24038	3.37452246E+003
24039	3.31964691E+003
24040	3.25663816E+003
24041	3.40881511E+003
24042	3.35275426E+003
24043	3.33336311E+003
24044	3.27111521E+003
24045	3.27450132E+003
24046	3.24474841E+003
24047	3.29343196E+003
24048	3.25729655E+003
24049	3.29691530E+003
24050	3.30349144E+003
24051	3.35822394E+003
24052	3.29913074E+003
24053	3.25553865E+003
24054	3.31326623E+003
24055	3.27297285E+003
24056	3.29869310E+003
24057	3.27188245E+003
24058	3.27521540E+003
24059	3.35080824E+003
24060	3.34038744E+003
24061	3.31008004E+003
24062	3.28073964E+003
